,1,2,3,4,5,6,7,8,9,10,11
278,15,0,7,0,1,52,0,6,0,6,16
279,14,0,9,0,1,53,0,6,0,5,16
280,14,0,9,0,1,54,0,6,0,5,15
281,15,0,9,0,1,54,0,5,0,5,15
282,15,0,9,0,1,56,0,5,0,5,15
283,14,0,10,0,2,55,0,4,0,6,16
284,15,0,10,0,2,55,0,3,0,6,15
285,15,0,10,0,2,55,0,4,0,6,15
286,14,0,10,0,2,56,0,4,0,6,16
287,14,0,10,0,2,55,0,4,0,6,16
288,15,0,10,0,2,53,0,4,0,6,18
289,16,0,10,0,2,52,0,4,0,5,18
290,15,0,11,0,2,52,0,4,0,5,18
291,15,0,11,0,2,53,0,4,0,5,17
292,15,0,11,0,2,52,0,4,0,5,18
293,15,0,11,0,2,53,0,4,0,5,18
294,14,0,11,0,2,52,0,5,0,5,18
295,13,0,12,0,2,52,0,5,0,5,18
296,14,0,12,0,2,52,0,5,0,6,18
297,14,0,13,0,2,52,0,5,0,6,17
298,15,0,13,0,1,53,0,5,0,6,17
299,15,0,13,0,1,52,0,5,0,6,17
300,16,0,13,0,1,51,0,5,0,6,17
301,16,0,14,0,1,54,0,6,0,6,17
302,15,0,13,0,1,56,0,7,0,6,16
303,16,0,12,0,1,58,0,7,0,7,16
304,14,0,13,0,1,59,0,7,0,7,17
305,14,0,12,0,1,60,0,8,0,6,15
306,17,0,12,0,1,60,0,8,0,5,15
307,16,0,12,0,1,62,0,8,0,5,16
308,14,0,12,0,1,64,0,8,0,5,16
309,14,0,12,0,1,65,0,8,0,5,16
310,15,0,12,0,1,65,0,8,0,5,17
311,15,0,13,0,1,65,0,8,0,5,16
312,17,0,13,0,1,64,0,8,0,5,16
313,16,0,13,0,1,66,0,8,0,5,15
314,18,0,12,0,1,68,0,6,0,5,15
315,18,0,12,0,1,67,0,6,0,5,15
316,18,0,13,0,1,66,0,6,0,4,17
317,16,0,12,0,1,68,0,7,0,4,18
318,16,0,11,0,1,68,0,7,0,4,19
319,16,0,12,0,1,70,0,6,0,4,19
320,16,0,12,0,1,70,0,6,0,4,19
321,18,0,11,0,1,72,0,6,0,4,20
322,18,0,10,0,1,72,0,6,0,5,20
323,18,0,10,0,1,73,0,6,0,5,20
324,18,0,11,0,1,72,0,6,0,5,20
325,17,0,11,0,1,72,0,6,0,5,20
326,18,0,11,0,1,70,0,6,0,5,21
327,18,0,10,0,1,70,0,7,0,5,21
328,18,0,10,0,1,71,0,7,0,5,21
329,19,0,9,0,1,74,0,7,0,4,19
330,19,0,8,0,1,75,0,8,0,4,21
331,19,0,9,0,1,77,0,8,0,3,21
332,19,0,9,0,1,76,0,9,0,3,21
333,19,0,10,0,1,76,0,9,0,3,21
334,19,0,10,0,1,75,0,9,0,3,21
335,18,0,11,0,1,73,0,9,0,2,21
336,19,0,11,0,1,71,0,9,0,3,20
337,20,0,11,0,1,69,0,9,0,4,18
338,20,0,10,0,1,70,0,10,0,4,18
339,20,0,10,0,1,71,0,10,0,4,16
340,19,0,9,0,1,71,0,10,0,4,16
341,17,0,10,0,1,68,0,11,0,4,18
342,16,0,11,0,1,66,0,11,0,4,18
343,15,0,11,0,1,68,0,10,0,4,17
344,14,0,11,0,1,67,0,9,0,4,17
345,13,0,11,0,1,67,0,9,0,4,17
346,10,0,13,0,1,66,0,8,0,4,17
347,11,0,14,0,1,66,0,8,0,4,16
348,11,0,13,0,1,66,0,8,0,4,16
349,11,0,12,0,1,66,0,7,0,4,15
350,9,0,13,0,1,67,0,7,0,4,15
351,8,0,12,0,1,68,0,6,0,3,17
352,8,0,11,0,1,66,0,6,0,3,17
353,9,0,12,0,1,64,0,6,0,3,17
354,7,0,14,0,0,63,0,6,0,3,16
355,6,0,13,0,0,64,0,6,0,3,16
356,6,0,13,0,0,65,0,6,0,3,14
357,5,0,13,0,0,65,0,6,0,2,14
358,5,0,12,0,0,63,0,6,0,2,16
359,6,0,12,0,0,61,0,7,0,2,14
360,7,0,12,0,0,59,0,6,1,2,14
361,8,0,12,0,0,57,0,6,1,2,14
362,7,0,12,0,0,58,0,6,1,2,14
363,7,0,13,0,0,57,0,5,1,2,13
364,6,0,13,0,0,56,0,5,1,2,12
365,6,0,13,0,0,55,0,5,1,2,12
366,6,0,13,0,0,54,0,5,1,1,12
367,6,0,13,0,0,53,0,5,1,1,12
368,7,0,13,0,0,52,0,5,0,1,12
369,8,0,13,0,0,50,0,5,0,1,12
370,9,0,14,0,0,46,0,5,0,2,12
371,10,0,14,0,0,46,0,5,0,2,11
372,11,0,14,0,0,46,0,5,0,2,11
373,11,0,13,0,0,48,0,3,0,2,10
374,11,0,14,0,0,46,0,3,0,2,11
375,12,0,15,0,0,43,0,3,0,3,11
376,12,0,16,0,0,42,0,3,0,2,13
377,11,0,16,0,0,43,0,3,0,2,12
378,10,1,14,0,0,44,0,3,0,2,11
379,10,1,13,0,0,43,0,3,0,2,11
380,11,1,13,0,0,43,0,3,0,2,10
381,11,1,12,0,0,43,0,3,0,2,10
382,11,1,12,0,0,40,0,3,0,1,12
383,11,1,13,0,0,39,0,3,0,0,13
384,11,1,13,0,0,40,0,4,0,0,13
385,11,1,13,0,0,38,0,4,0,0,13
386,7,1,15,0,0,38,0,3,0,2,13
387,6,1,15,0,0,39,0,3,0,2,13
388,6,1,14,0,0,37,0,3,0,2,13
389,8,1,14,0,0,37,0,3,0,2,12
390,8,1,14,0,0,35,0,3,0,2,11
391,8,1,15,0,0,34,0,3,0,3,14
392,8,1,14,0,0,32,0,3,0,3,14
393,8,1,15,0,0,32,0,4,0,3,13
394,8,1,16,0,0,30,0,4,0,3,13
395,8,1,13,0,0,32,0,4,0,3,14
396,8,1,14,0,0,30,0,4,0,3,14
397,8,1,16,0,0,28,0,4,0,3,14
398,8,1,16,0,0,27,0,4,0,4,14
399,7,0,16,0,0,31,0,4,0,4,14
400,6,0,16,0,0,30,0,4,0,4,14
401,8,1,16,0,0,31,0,4,0,4,14
402,6,1,17,0,0,31,0,4,0,5,14
403,6,1,17,0,0,32,0,4,0,4,13
404,6,1,19,0,0,33,0,4,0,4,12
405,6,1,19,0,0,33,0,4,0,5,12
406,6,1,19,0,0,34,0,5,0,5,11
407,6,1,20,0,0,34,0,5,0,5,12
408,6,1,19,0,0,36,0,4,0,4,11
409,7,1,18,0,0,37,0,4,0,4,10
410,7,1,19,0,0,38,0,4,0,3,10
411,8,1,19,0,0,38,0,4,0,3,10
412,7,1,18,0,0,38,0,5,0,3,10
413,7,1,17,0,0,42,0,5,0,3,10
414,7,1,17,0,0,43,0,5,0,3,10
415,7,1,17,0,0,42,0,5,0,3,10
416,8,1,16,0,0,45,0,5,0,3,10
417,8,1,16,0,0,45,0,7,0,3,9
418,10,2,16,0,0,44,0,7,0,4,8
419,11,2,16,0,0,42,0,8,0,4,9
420,11,2,17,0,0,42,0,7,0,4,9
421,11,2,19,0,0,43,0,7,0,4,8
422,12,2,20,0,0,42,0,7,0,4,8
423,12,1,21,0,0,41,0,8,0,4,10
424,11,1,22,0,0,41,0,8,0,5,9
425,10,1,22,0,0,41,0,7,0,6,9
426,10,1,22,0,0,41,0,8,0,6,9
427,9,1,22,0,0,40,0,9,0,6,9
428,9,1,22,0,0,38,0,10,1,6,9
429,9,1,22,0,0,39,0,10,1,6,9
430,9,1,21,0,0,39,0,11,1,5,9
431,9,1,20,0,0,41,0,11,1,5,9
432,9,1,20,0,0,41,0,11,1,5,9
433,9,1,20,0,0,41,0,11,1,5,9
434,8,1,20,0,0,45,0,11,1,5,8
435,8,1,19,0,0,46,0,11,1,5,8
436,7,1,19,0,0,47,0,11,1,5,8
437,7,1,19,0,0,47,0,11,1,5,8
438,7,1,19,0,0,49,0,11,1,4,8
439,7,1,18,0,0,52,0,10,1,4,7
440,8,1,18,0,0,51,0,10,1,4,7
441,8,1,19,0,0,52,0,10,1,4,8
442,9,1,18,0,0,53,0,10,1,4,9
443,11,1,17,0,0,54,0,10,1,4,8
444,11,1,17,0,0,56,0,10,1,4,7
445,11,1,18,0,0,56,0,9,1,4,7
446,12,1,18,0,0,55,0,9,1,4,8
447,12,1,18,0,0,55,0,9,1,3,9
448,12,1,17,0,0,56,0,9,1,3,9
449,12,1,19,0,0,56,0,8,1,3,9
450,14,1,20,0,0,55,0,7,1,3,9
451,14,1,20,0,0,54,0,7,1,3,10
452,13,1,20,0,0,56,0,7,1,3,10
453,13,1,18,0,1,57,0,7,1,3,10
454,14,1,20,0,1,55,0,6,1,3,9
455,14,1,21,0,1,56,0,6,1,4,8
456,14,1,20,0,1,55,0,6,1,5,8
457,14,1,20,0,1,56,0,6,1,4,8
458,14,1,20,0,1,57,0,6,1,4,7
459,14,1,20,0,1,55,0,6,1,4,7
460,15,1,17,0,1,57,0,6,1,5,7
461,15,1,18,0,1,55,0,7,1,5,7
462,15,1,17,0,1,55,0,7,1,5,8
463,15,1,18,0,1,54,0,8,1,5,8
464,16,1,19,0,1,52,0,7,1,6,8
465,17,1,18,0,1,53,0,7,1,6,8
466,15,1,17,0,1,53,0,7,1,7,10
467,16,1,17,0,1,53,0,7,1,7,10
468,16,1,16,0,0,56,0,7,1,6,11
469,14,1,17,0,0,55,0,7,1,7,11
470,15,1,16,0,0,55,0,7,1,7,11
471,15,1,17,0,0,55,0,7,1,7,12
472,15,1,17,0,0,55,0,7,1,7,12
473,16,1,17,0,0,54,0,7,1,8,12
474,18,1,18,0,0,53,0,7,1,8,11
475,18,1,17,0,0,54,0,7,1,8,11
476,17,0,17,0,0,56,0,7,1,8,11
477,17,0,17,0,0,58,0,7,1,9,10
478,17,0,15,0,0,57,0,8,1,9,11
479,16,0,14,0,0,57,0,8,1,9,12
480,16,0,15,0,0,55,0,7,1,9,13
481,16,0,15,0,0,56,0,7,1,9,13
482,15,0,15,0,0,55,0,7,1,9,13
483,16,0,15,0,0,54,0,7,1,10,13
484,16,0,15,0,0,54,0,6,1,10,15
485,16,0,14,0,0,54,0,6,1,9,15
486,16,0,12,0,0,55,0,7,1,9,15
487,15,0,13,0,0,55,0,7,1,9,13
488,15,0,13,0,0,57,0,7,1,8,12
489,14,0,12,0,0,58,0,7,1,9,12
490,16,0,12,0,0,58,0,7,1,8,11
491,16,0,13,0,0,56,0,6,1,8,11
492,15,0,13,0,0,56,0,5,1,7,11
493,16,0,13,0,0,58,0,4,1,7,11
494,14,0,12,0,0,59,0,4,1,7,11
495,15,0,11,0,0,60,0,5,1,7,10
496,14,0,11,0,0,58,0,5,1,8,9
497,14,0,11,0,0,60,0,4,1,8,8
498,15,0,11,0,0,60,0,4,1,8,8
499,15,0,11,0,0,59,0,4,1,8,8
500,15,0,11,0,0,58,0,4,1,8,8
501,14,0,12,0,0,59,0,4,1,7,8
502,12,0,13,0,0,59,0,5,1,7,8
503,12,0,13,0,0,60,0,5,0,7,8
504,12,0,13,0,0,62,0,5,0,7,8
505,13,0,13,0,0,62,0,5,0,6,8
506,13,0,13,0,0,61,0,5,0,6,8
507,13,0,13,0,0,62,0,5,0,6,8
508,12,0,14,0,0,62,0,5,0,6,7
509,12,0,14,0,0,63,0,5,0,6,7
510,12,0,13,0,0,62,0,5,0,6,9
511,12,0,13,0,0,63,0,4,0,6,10
512,12,0,12,0,0,64,0,4,0,6,10
513,13,0,12,0,0,64,0,4,0,6,10
514,14,0,12,0,0,63,0,4,0,7,10
515,13,0,13,0,0,63,0,4,0,7,10
516,13,0,12,0,0,64,0,4,0,7,10
517,13,0,13,0,0,65,0,4,0,6,10
518,13,0,16,0,0,64,0,4,0,6,10
519,14,0,17,0,1,61,0,4,0,5,10
520,15,0,17,0,1,61,0,4,0,5,10
521,14,0,17,0,1,63,0,4,0,5,10
522,14,0,16,0,1,62,0,4,0,7,10
523,14,0,17,0,1,63,0,5,0,7,10
524,15,0,17,0,1,61,0,5,0,7,10
525,15,0,16,0,1,63,0,4,0,6,11
526,15,0,16,1,1,63,0,4,0,6,11
527,15,0,17,1,1,62,0,5,0,6,11
528,15,0,18,1,1,60,0,5,0,6,11
529,15,0,18,1,1,62,0,6,0,4,11
530,15,0,19,1,1,62,0,6,0,4,11
531,15,0,19,1,1,63,0,7,0,4,12
532,14,0,20,1,1,65,0,7,0,4,11
533,14,0,19,1,0,67,0,7,0,4,12
534,15,0,18,1,0,69,0,7,0,4,12
535,14,0,20,1,0,72,0,7,0,4,10
536,14,0,20,1,0,70,0,7,0,4,10
537,13,0,20,1,0,73,0,7,0,4,10
538,13,0,20,1,0,74,0,7,0,4,11
539,13,0,19,1,0,74,0,7,0,4,11
540,14,0,19,1,0,75,0,8,0,4,11
541,14,0,21,1,0,73,0,8,0,4,11
542,12,0,22,1,0,72,0,9,0,4,11
543,12,0,21,1,0,73,0,10,0,4,10
544,12,0,21,1,0,73,0,10,0,4,10
545,12,0,21,1,0,75,0,10,0,4,10
546,13,0,22,1,0,74,0,11,0,4,9
547,13,0,20,1,0,75,0,12,0,4,9
548,13,0,23,1,0,74,0,11,0,4,7
549,14,0,24,1,0,72,0,12,0,3,7
550,14,0,24,1,1,71,0,12,0,3,7
551,14,0,24,1,1,70,0,13,0,3,8
552,13,0,24,1,1,70,0,13,0,4,8
553,13,0,24,1,1,69,0,14,0,4,8
554,12,1,23,0,1,71,0,14,0,4,8
555,12,1,22,0,1,71,0,15,0,4,7
556,11,1,22,0,1,74,0,16,0,4,8
557,11,1,22,0,1,74,0,16,0,4,8
558,11,1,22,0,1,74,0,16,0,4,8
559,11,1,22,0,1,75,0,16,0,4,8
560,11,1,22,0,1,75,0,16,0,4,7
561,10,0,24,0,1,79,0,14,0,4,6
562,9,0,24,0,1,79,0,14,0,4,6
563,7,0,24,0,1,82,0,13,0,4,5
564,7,0,24,0,1,83,0,13,0,4,4
565,6,0,25,0,1,83,0,13,0,4,4
566,6,0,24,0,1,82,0,13,0,5,2
567,6,0,23,0,1,81,0,13,0,5,2
568,7,0,22,0,1,80,0,12,0,5,4
569,7,0,22,0,1,79,0,12,0,5,5
570,9,0,21,0,1,75,0,13,0,5,5
571,9,0,20,0,0,76,0,13,0,5,6
572,10,0,16,0,0,78,0,13,0,5,6
573,10,0,17,0,0,75,0,13,0,4,6
574,11,0,16,0,0,74,0,13,0,4,6
575,11,0,17,0,0,71,0,13,0,4,6
576,11,0,16,0,0,71,0,13,0,4,6
577,11,0,16,0,0,71,0,12,0,4,6
578,11,0,17,0,0,68,0,12,0,4,6
579,11,0,18,0,0,65,0,13,1,4,6
580,10,0,18,0,0,66,0,12,1,3,7
581,10,0,17,0,0,64,0,13,1,4,7
