,1,2,3,4,5,6,7,8,9,10,11
1,11,0,7,0,0,20,0,5,0,1,6
2,11,0,8,0,0,20,0,5,0,1,6
3,10,0,8,0,0,20,0,5,0,1,6
4,10,0,7,0,0,21,0,5,0,1,6
5,10,0,7,0,0,21,0,5,0,1,6
6,10,0,7,0,0,21,0,5,0,1,6
7,10,0,7,0,0,21,0,5,0,1,5
8,10,0,7,0,0,21,0,5,0,1,5
9,10,0,7,0,0,20,0,5,0,2,5
10,10,0,7,0,0,19,0,5,0,2,5
11,10,0,7,0,0,19,0,5,0,2,5
12,10,0,7,0,0,20,0,5,0,2,5
13,10,0,7,0,0,19,0,5,0,2,5
14,10,0,7,0,0,20,0,6,0,2,5
15,10,0,6,0,0,21,0,6,0,2,5
16,8,0,6,0,0,22,0,7,0,3,5
17,7,0,7,0,0,23,0,7,0,3,5
18,7,0,7,0,0,24,0,8,0,3,6
19,7,0,7,0,0,24,0,8,0,3,6
20,7,0,9,0,0,24,0,8,0,3,6
21,7,0,9,0,0,24,0,8,0,3,6
22,8,0,9,0,0,23,0,8,0,3,6
23,8,0,10,0,0,22,0,8,0,3,6
24,9,0,10,0,0,22,0,7,0,3,6
25,9,0,10,0,0,23,0,7,0,2,6
26,9,0,10,0,0,24,0,6,0,2,7
27,9,0,10,0,0,23,0,5,0,2,8
28,9,0,11,0,0,23,0,5,0,2,8
29,9,0,11,0,0,24,0,5,0,2,7
30,9,0,12,0,0,25,0,5,0,2,5
31,9,0,12,0,0,28,0,5,0,2,5
32,10,0,10,0,0,28,0,5,0,2,5
33,9,0,10,0,0,31,0,4,0,2,5
34,9,0,12,0,0,29,0,4,0,2,5
35,10,0,12,0,0,27,0,4,0,3,5
36,11,0,12,0,0,26,0,4,0,3,6
37,10,0,12,0,0,26,0,4,0,3,7
38,9,0,12,0,0,27,0,4,0,3,7
39,9,0,13,0,0,26,0,4,0,3,7
40,8,0,13,0,0,27,0,4,0,3,7
41,8,0,13,0,0,28,0,4,0,2,6
42,8,0,13,0,0,28,0,4,0,2,6
43,8,0,12,0,0,29,0,4,0,2,6
44,6,0,13,0,0,32,0,6,0,2,5
45,6,0,13,0,0,33,0,6,0,1,5
46,6,0,13,0,0,33,0,6,0,1,5
47,6,0,13,0,0,33,0,6,0,1,5
