,1,2,3,4,5,6,7,8,9,10,11
193,32,0,15,0,0,89,1,5,0,6,17
194,34,0,15,0,0,87,1,5,0,6,18
195,34,0,14,0,0,90,1,5,0,6,18
196,33,0,14,0,0,90,1,5,0,7,18
197,32,0,16,0,0,92,1,5,0,7,18
198,34,0,15,0,0,92,1,5,0,7,18
199,33,0,13,0,0,93,1,5,0,8,18
200,35,0,14,0,0,92,1,5,0,8,19
201,36,0,14,0,0,91,1,5,0,8,19
202,34,0,16,0,0,91,1,5,0,9,20
203,35,0,16,0,0,88,1,8,0,9,19
204,35,0,16,0,0,88,1,9,0,9,19
205,34,0,16,0,0,87,1,9,0,9,20
206,33,0,17,0,0,88,1,9,0,9,21
207,33,0,17,0,0,88,1,9,0,9,22
208,32,0,16,0,0,87,1,12,0,9,22
209,34,0,14,0,0,86,1,12,0,9,23
210,35,0,14,0,0,86,1,11,0,9,24
211,35,0,17,0,0,85,1,11,0,9,23
212,36,0,16,0,0,84,1,12,0,9,22
213,35,0,17,0,0,85,1,12,0,9,21
214,35,0,16,0,0,85,1,13,0,9,21
215,34,0,17,0,0,85,1,13,0,9,22
216,35,0,17,0,0,86,1,12,0,9,23
217,35,1,16,0,0,88,1,11,0,8,22
218,31,1,16,0,0,90,1,12,0,8,23
219,32,1,16,0,0,89,1,12,0,8,23
220,32,1,16,0,0,89,1,12,0,8,24
221,33,1,15,0,0,89,1,12,0,8,24
222,33,1,16,0,0,90,1,11,0,8,24
223,32,1,17,0,0,90,1,12,0,7,24
224,30,1,18,0,0,92,1,12,0,7,22
225,31,1,16,1,0,92,1,12,0,7,22
226,31,1,17,1,0,93,1,12,0,6,22
227,29,1,16,1,0,97,1,13,0,6,23
228,28,1,16,1,0,99,1,11,0,6,23
229,28,1,17,1,0,102,1,11,0,6,22
230,28,0,16,1,0,102,2,11,0,6,21
231,26,0,17,1,0,106,2,10,0,6,23
232,27,0,16,1,0,106,2,11,0,7,20
233,27,0,15,0,0,111,2,11,0,6,19
234,27,0,15,0,0,108,2,12,0,7,19
235,29,0,14,0,0,109,2,12,0,7,18
236,28,0,19,0,0,105,2,12,0,7,19
237,27,0,20,0,0,106,2,12,0,6,18
238,27,0,20,0,0,106,2,11,0,8,18
239,26,0,20,0,0,105,2,11,0,8,19
240,28,0,18,0,0,105,2,11,0,8,19
241,28,0,19,0,0,105,2,11,0,8,20
242,28,0,20,0,0,105,2,11,0,8,18
243,28,0,20,0,0,105,2,12,0,8,19
244,27,0,20,0,0,104,2,12,0,8,20
245,27,0,21,0,0,102,2,11,0,9,22
246,27,0,22,0,0,99,2,11,0,9,23
247,27,0,24,0,0,99,2,10,0,9,23
248,26,0,25,0,0,99,2,10,0,8,24
249,26,0,25,0,0,99,2,9,0,8,25
250,29,0,25,0,0,95,2,9,0,8,25
251,28,0,25,0,0,98,2,9,0,7,24
252,28,0,25,0,0,99,2,8,0,7,24
253,25,0,26,0,0,100,2,10,0,6,24
254,25,0,26,0,0,101,2,10,0,6,23
255,25,0,26,0,0,100,2,10,0,6,24
256,24,0,25,0,0,103,2,10,0,6,23
257,24,0,25,0,0,103,2,10,0,6,23
258,25,0,26,0,0,99,2,11,0,6,24
259,24,0,25,0,1,100,2,11,0,6,25
260,24,0,23,0,1,102,2,12,0,5,24
261,25,0,23,0,1,102,1,12,0,5,24
262,24,0,23,0,1,101,1,13,0,5,24
263,24,0,24,0,1,101,1,13,0,5,23
264,25,0,23,0,1,100,1,13,0,5,23
265,26,0,20,0,1,94,1,13,0,5,25
266,26,0,22,0,1,94,1,13,0,5,25
267,26,0,21,0,1,90,1,13,0,6,23
268,27,0,21,0,0,88,0,13,0,6,24
269,27,0,22,0,0,85,0,13,0,6,24
270,28,0,23,0,0,84,0,12,0,5,23
271,28,0,23,0,1,86,0,12,0,5,22
272,30,0,23,0,1,85,0,11,0,5,21
273,31,0,23,0,1,85,0,11,0,4,21
274,28,0,23,0,1,85,0,9,0,4,22
275,29,0,23,0,1,86,0,9,0,3,21
276,28,0,24,0,1,83,0,9,0,3,21
277,29,0,24,0,1,81,0,9,0,3,22
278,28,0,26,0,1,77,0,9,0,3,22
279,27,0,26,0,1,77,0,9,0,3,22
280,27,0,25,0,1,77,0,9,0,3,22
281,26,0,27,0,1,75,0,9,0,3,22
282,25,0,28,0,1,73,1,11,0,3,21
283,25,0,29,0,1,72,1,10,0,3,21
284,24,0,29,0,1,72,1,10,0,3,21
285,22,0,28,0,1,75,1,10,0,2,22
286,24,0,28,0,1,76,1,9,0,0,21
287,24,0,28,0,1,78,1,9,0,0,20
288,26,0,26,0,1,78,1,9,0,1,18
289,26,0,25,0,0,76,1,10,0,1,20
290,27,0,25,0,0,74,1,10,0,1,20
291,26,0,27,0,0,72,1,9,0,1,21
292,26,0,26,0,0,72,1,9,0,1,21
293,27,0,26,0,0,72,1,9,0,1,21
294,28,0,24,0,0,73,1,9,0,1,21
295,29,0,24,0,0,72,1,10,0,0,21
296,28,0,23,0,0,74,1,10,0,0,21
297,28,0,22,0,0,74,1,10,0,0,21
298,30,0,20,0,0,73,1,11,0,0,20
299,28,0,17,0,0,76,1,11,0,0,22
300,29,0,17,0,0,75,1,11,0,0,22
