,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
47,23,11,8,6,5,4,3,3,2,2,2,2,2,2,2,1,1,1,1,1
48,23,11,8,6,5,4,3,3,3,2,2,2,2,2,2,1,1,1,1,1
49,23,11,8,6,5,4,3,3,3,2,2,2,2,2,2,1,1,1,1,1
50,23,11,8,6,4,4,3,3,3,2,2,2,2,2,1,1,1,1,1,1
51,23,12,8,6,5,4,3,3,3,2,2,2,2,2,2,1,1,1,1,1
52,23,12,8,6,4,4,3,3,3,2,2,2,2,2,2,1,1,1,1,1
53,23,12,8,6,5,4,3,3,2,2,2,2,2,2,1,1,1,1,1,1
54,23,11,8,6,4,4,3,3,3,2,2,2,2,2,2,1,1,1,1,1
55,23,11,7,6,4,4,3,3,3,2,2,2,2,2,2,1,1,1,1,1
56,23,12,8,6,5,4,3,3,3,2,2,2,2,2,2,1,1,1,1,1
57,23,11,8,6,5,4,3,3,3,2,2,2,2,2,1,1,1,1,1,1
58,23,12,8,6,5,4,3,3,3,2,2,2,2,2,2,1,1,1,1,1
59,23,12,8,6,5,4,3,3,3,2,2,2,2,2,2,1,1,1,1,1
60,24,12,8,6,5,4,3,3,3,2,2,2,2,2,2,1,1,1,1,1
61,24,12,8,6,5,4,4,3,3,2,2,2,2,2,2,2,1,1,1,1
62,25,12,8,6,5,4,4,3,3,2,2,2,2,2,2,1,1,1,1,1
63,24,12,8,6,5,4,3,3,3,2,2,2,2,2,2,2,1,1,1,1
64,24,12,8,6,5,4,4,3,3,2,2,2,2,2,2,2,1,1,1,1
65,24,12,8,6,5,4,3,3,3,2,2,2,2,2,2,2,1,1,1,1
66,24,12,8,6,5,4,3,3,3,2,2,2,2,2,2,1,1,1,1,1
67,25,12,8,6,5,4,4,3,3,2,2,2,2,2,2,2,2,1,1,1
68,25,12,8,6,5,4,4,3,3,2,2,2,2,2,2,2,1,1,1,1
69,25,12,8,6,5,4,4,3,3,3,2,2,2,2,2,2,1,1,1,1
70,25,13,8,6,5,4,4,3,3,3,2,2,2,2,2,2,1,1,1,1
71,25,12,8,6,5,4,4,3,3,3,2,2,2,2,2,2,1,1,1,1
72,25,12,8,6,5,4,4,3,3,2,2,2,2,2,2,1,1,1,1,1
73,25,13,8,7,5,4,4,3,3,3,2,2,2,2,2,2,1,1,1,1
74,25,13,8,6,5,4,4,3,3,2,2,2,2,2,2,2,1,1,1,1
75,26,13,9,6,5,4,4,3,3,3,2,2,2,2,2,2,2,1,1,1
76,26,13,8,6,5,4,4,3,3,3,2,2,2,2,2,2,1,1,1,1
77,26,13,9,7,5,4,4,3,3,3,2,2,2,2,2,2,1,1,1,1
78,26,13,9,7,5,4,4,3,3,3,2,2,2,2,2,2,2,1,1,1
79,26,13,9,6,5,4,4,3,3,3,2,2,2,2,2,2,2,1,1,1
80,26,13,9,7,5,4,4,3,3,3,2,2,2,2,2,2,2,1,1,1
81,26,13,9,7,5,4,4,3,3,3,2,2,2,2,2,2,2,1,1,1
82,26,13,9,7,5,4,4,3,3,3,2,2,2,2,2,2,2,1,1,1
83,26,13,9,7,5,4,4,3,3,3,2,2,2,2,2,2,2,1,1,1
84,26,13,9,7,5,4,4,3,3,3,2,2,2,2,2,2,2,1,1,1
85,26,13,9,7,5,4,4,3,3,3,2,2,2,2,2,2,1,1,1,1
86,26,13,8,7,5,4,4,3,3,3,2,2,2,2,2,2,2,1,1,1
87,25,12,8,6,5,4,4,3,3,3,2,2,2,2,2,2,1,1,1,1
88,25,12,8,6,5,4,4,3,3,2,2,2,2,2,2,2,1,1,1,1
89,24,12,8,6,5,4,4,3,3,2,2,2,2,2,2,1,1,1,1,1
90,25,12,8,6,5,4,4,3,3,2,2,2,2,2,2,2,2,1,1,1
91,24,12,8,6,5,4,3,3,3,2,2,2,2,2,2,2,1,1,1,1
92,24,12,8,6,5,4,3,3,3,2,2,2,2,2,2,1,1,1,1,1
93,24,12,8,6,5,4,3,3,3,2,2,2,2,2,2,1,1,1,1,1
94,24,12,8,6,5,4,3,3,3,2,2,2,2,2,2,2,1,1,1,1
95,24,12,8,6,5,4,3,3,3,2,2,2,2,2,2,2,1,1,1,1
96,24,12,8,6,5,4,3,3,3,2,2,2,2,2,2,1,1,1,1,1
97,23,11,8,6,4,4,3,3,2,2,2,2,2,2,2,1,1,1,1,1
98,23,12,8,6,5,4,3,3,3,2,2,2,2,2,1,1,1,1,1,1
99,22,11,8,6,4,4,3,3,2,2,2,2,2,2,1,1,1,1,1,1
100,22,11,8,6,5,4,3,3,3,2,2,2,2,2,2,1,1,1,1,1
101,22,11,7,5,4,4,3,3,2,2,2,2,2,2,1,1,1,1,1,1
102,22,11,7,5,4,4,3,3,2,2,2,2,2,2,1,1,1,1,1,1
103,22,11,7,5,4,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1
104,21,11,7,5,4,4,3,3,2,2,2,2,2,1,1,1,1,1,1,1
105,22,11,7,5,4,4,3,3,2,2,2,2,2,2,1,1,1,1,1,1
106,21,11,7,5,4,4,3,3,2,2,2,2,2,1,1,1,1,1,1,1
107,22,11,7,5,4,4,3,3,2,2,2,2,2,2,1,1,1,1,1,1
108,21,10,7,5,4,4,3,3,2,2,2,2,2,1,1,1,1,1,1,1
109,21,11,7,5,4,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1
110,20,10,7,5,4,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1
111,20,10,7,5,4,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1
112,20,10,7,5,4,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1
113,20,10,7,5,4,3,3,2,2,2,2,2,2,2,1,1,1,1,1,1
114,20,10,6,5,4,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1
115,19,10,6,5,4,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1
116,19,9,6,5,4,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1
117,19,9,6,5,4,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1
118,19,9,6,5,4,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1
119,18,9,6,5,4,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1
120,19,9,6,5,4,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1
121,19,9,6,5,4,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1
122,18,9,6,5,4,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1
123,18,9,6,4,4,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1
124,18,9,6,5,4,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1
125,17,9,6,4,4,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1
126,17,9,6,4,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1
127,17,8,6,4,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1
128,16,8,5,4,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1
129,16,8,5,4,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1
130,16,8,5,4,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1
131,16,8,6,4,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1
132,16,8,6,4,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1
133,16,8,6,4,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1
134,17,8,6,4,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1
135,17,8,6,4,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1
136,17,8,6,4,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1
137,17,8,6,4,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1
138,17,9,6,4,4,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1
139,17,9,6,4,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1
140,17,8,5,4,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1
141,17,8,6,4,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1
142,17,9,6,4,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1
143,17,9,6,4,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1
144,17,9,6,4,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1
145,17,9,6,4,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1
146,17,9,6,4,4,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1
147,18,9,6,4,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1
148,18,9,6,4,4,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1
149,18,9,6,4,4,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1
150,18,9,6,5,4,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1
151,18,9,6,5,4,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1
152,18,9,6,4,4,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1
153,19,9,6,5,4,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1
154,19,9,6,5,4,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1
155,18,9,6,5,4,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1
156,18,9,6,5,4,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1
157,18,9,6,4,4,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1
158,18,9,6,4,4,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1
159,18,9,6,4,4,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1
160,18,9,6,5,4,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1
161,19,9,6,5,4,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1
162,18,9,6,5,4,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1
163,18,9,6,5,4,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1
164,18,9,6,5,4,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1
165,18,9,6,5,4,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1
166,18,9,6,5,4,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1
167,18,9,6,4,4,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1
168,19,9,6,5,4,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1
169,18,9,6,5,4,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1
170,19,9,6,5,4,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1
171,19,9,6,5,4,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1
172,19,9,6,5,4,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1
173,19,9,6,5,4,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1
174,19,10,6,5,4,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1
175,20,10,7,5,4,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1
176,20,10,7,5,4,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1
177,20,10,7,5,4,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1
178,20,10,7,5,4,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1
179,20,10,7,5,4,4,3,3,2,2,2,2,2,1,1,1,1,1,1,1
180,21,10,7,5,4,4,3,3,2,2,2,2,2,1,1,1,1,1,1,1
181,21,11,7,5,4,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1
182,21,11,7,5,4,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1
183,21,10,7,5,4,4,3,3,2,2,2,2,2,2,1,1,1,1,1,1
184,21,11,7,5,4,4,3,3,2,2,2,2,2,2,1,1,1,1,1,1
185,22,11,7,5,4,4,3,3,2,2,2,2,2,2,2,1,1,1,1,1
186,22,11,7,5,4,4,3,3,2,2,2,2,2,1,1,1,1,1,1,1
187,22,11,7,6,4,4,3,3,2,2,2,2,2,2,2,1,1,1,1,1
188,22,11,8,6,5,4,3,3,2,2,2,2,2,2,2,1,1,1,1,1
189,23,11,7,6,5,4,3,3,3,2,2,2,2,2,2,1,1,1,1,1
190,24,12,8,6,5,4,3,3,3,2,2,2,2,2,2,2,1,1,1,1
191,24,12,8,6,5,4,4,3,3,2,2,2,2,2,2,1,1,1,1,1
192,25,13,8,6,5,4,4,3,3,2,2,2,2,2,2,2,1,1,1,1
193,25,12,8,6,5,4,4,3,3,2,2,2,2,2,2,1,1,1,1,1
194,26,13,8,6,5,4,4,3,3,3,2,2,2,2,2,2,1,1,1,1
195,26,13,8,6,5,4,4,3,3,3,2,2,2,2,2,2,2,1,1,1
196,26,13,9,7,5,4,4,3,3,3,2,2,2,2,2,2,2,1,1,1
197,26,13,8,6,5,4,4,3,3,3,2,2,2,2,2,2,2,1,1,1
198,26,13,9,6,5,4,4,3,3,3,2,2,2,2,2,2,2,1,1,1
199,25,13,8,6,5,4,4,3,3,3,2,2,2,2,2,2,2,1,1,1
200,25,13,8,6,5,4,4,3,3,3,2,2,2,2,2,2,1,1,1,1
201,26,13,8,6,5,4,4,3,3,3,2,2,2,2,2,2,1,1,1,1
202,25,13,8,6,5,4,4,3,3,3,2,2,2,2,2,2,2,2,1,1
203,26,13,9,6,5,4,4,3,3,3,2,2,2,2,2,2,2,1,1,1
204,26,13,9,7,5,4,4,3,3,3,2,2,2,2,2,2,2,1,1,1
205,26,13,9,7,5,4,4,3,3,3,2,2,2,2,2,2,2,1,1,1
206,26,13,9,7,5,4,4,3,3,3,2,2,2,2,2,2,2,1,1,1
207,27,13,9,7,5,4,4,3,3,3,2,2,2,2,2,2,2,1,1,1
208,27,14,9,7,5,5,4,3,3,3,2,2,2,2,2,2,2,2,1,1
209,27,14,9,7,5,5,4,3,3,3,2,2,2,2,2,2,2,1,1,1
210,28,14,9,7,6,5,4,3,3,3,2,2,2,2,2,2,2,2,1,1
211,28,14,9,7,6,5,4,3,3,3,3,2,2,2,2,2,2,2,1,1
212,28,14,9,7,6,5,4,3,3,3,3,2,2,2,2,2,2,2,1,1
213,28,14,9,7,6,5,4,3,3,3,3,2,2,2,2,2,2,2,1,1
214,29,14,9,7,6,5,4,4,3,3,3,2,2,2,2,2,2,2,2,1
215,29,14,10,7,6,5,4,4,3,3,3,2,2,2,2,2,2,2,2,2
216,29,15,10,7,6,5,4,4,3,3,3,3,2,2,2,2,2,2,2,2
217,30,15,10,8,6,5,4,4,3,3,3,3,2,2,2,2,2,2,2,2
218,30,15,10,7,6,5,4,4,3,3,3,2,2,2,2,2,2,2,2,1
219,30,15,10,8,6,5,4,4,3,3,3,3,2,2,2,2,2,2,1,2
220,30,15,10,8,6,5,4,4,3,3,3,3,2,2,2,2,2,2,2,2
221,30,15,10,8,6,5,4,4,3,3,3,3,2,2,2,2,2,2,2,2
222,30,15,10,8,6,5,4,4,3,3,3,2,2,2,2,2,2,2,2,2
223,30,15,10,7,6,5,4,4,3,3,3,2,2,2,2,2,2,2,2,2
224,29,15,10,7,6,5,4,4,3,3,3,3,2,2,2,2,2,2,2,1
225,30,15,10,7,6,5,4,4,3,3,3,3,2,2,2,2,2,2,2,2
226,29,14,10,7,6,5,4,4,3,3,3,2,2,2,2,2,2,2,1,1
227,29,14,10,7,6,5,4,3,3,3,3,2,2,2,2,2,2,2,1,2
228,28,14,10,7,6,5,4,4,3,3,3,2,2,2,2,2,2,2,1,1
229,28,14,9,7,6,4,4,3,3,3,2,2,2,2,2,2,2,2,1,1
230,27,14,9,7,5,5,4,3,3,3,3,2,2,2,2,2,2,1,1,1
231,27,13,9,7,5,5,4,3,3,3,2,2,2,2,2,2,2,2,1,1
232,27,14,9,7,6,5,4,3,3,3,2,2,2,2,2,2,2,2,1,1
233,27,14,9,7,5,5,4,3,3,3,2,2,2,2,2,2,2,2,1,1
234,27,14,9,7,6,4,4,3,3,3,3,2,2,2,2,2,2,2,1,1
235,27,13,9,7,5,4,4,3,3,3,2,2,2,2,2,2,2,2,1,1
236,27,14,9,7,5,4,4,3,3,3,3,2,2,2,2,2,2,2,1,1
237,26,13,9,7,5,4,4,3,3,3,2,2,2,2,2,2,2,1,1,1
238,27,13,9,7,5,4,4,3,3,3,2,2,2,2,2,2,2,2,1,1
239,27,13,9,7,5,5,4,3,3,3,2,2,2,2,2,2,2,1,1,1
240,27,13,9,7,5,4,4,3,3,3,2,2,2,2,2,2,2,1,1,1
241,27,13,9,7,5,4,4,3,3,3,2,2,2,2,2,2,2,1,1,1
242,27,13,9,7,5,4,4,3,3,3,2,2,2,2,2,2,2,1,1,1
243,27,13,9,7,5,4,4,3,3,3,2,2,2,2,2,2,2,1,1,1
244,27,13,9,7,5,4,4,3,3,3,2,2,2,2,2,2,2,1,1,1
245,27,13,9,7,5,4,4,3,3,3,2,2,2,2,2,2,2,1,1,1
246,26,13,9,7,5,4,4,3,3,3,2,2,2,2,2,2,2,2,1,1
247,27,13,9,7,5,4,4,3,3,3,3,2,2,2,2,2,2,1,1,1
248,26,13,9,7,5,4,4,3,3,3,2,2,2,2,2,2,2,1,1,1
249,27,13,9,7,5,5,4,3,3,3,2,2,2,2,2,2,2,2,1,1
250,27,13,9,7,6,5,4,3,3,3,2,2,2,2,2,2,2,1,1,1
251,27,14,9,7,5,4,4,3,3,3,2,2,2,2,2,2,2,2,1,1
252,27,14,9,7,5,4,4,3,3,3,2,2,2,2,2,2,2,1,1,1
253,27,13,9,7,6,4,4,3,3,3,3,2,2,2,2,2,2,1,1,1
254,27,13,9,7,5,4,4,3,3,3,2,2,2,2,2,2,2,2,1,1
255,26,13,9,7,5,4,4,3,3,3,2,2,2,2,2,2,2,1,1,1
256,26,13,9,7,5,4,4,3,3,3,2,2,2,2,2,2,2,1,1,1
257,27,13,9,7,5,4,4,3,3,3,2,2,2,2,2,2,2,1,1,1
258,27,13,9,7,5,5,4,3,3,3,2,2,2,2,2,2,2,1,1,1
259,26,13,9,7,5,4,4,3,3,3,2,2,2,2,2,2,2,2,1,1
260,27,13,9,7,5,5,4,3,3,3,2,2,2,2,2,2,2,2,1,1
261,27,13,9,7,6,4,4,3,3,3,2,2,2,2,2,2,1,1,1,1
262,27,13,9,7,5,4,4,3,3,3,2,2,2,2,2,2,2,1,1,1
263,27,13,9,7,5,5,4,3,3,3,2,2,2,2,2,2,2,1,1,1
264,27,13,9,7,5,4,4,3,3,3,2,2,2,2,2,2,2,1,1,1
265,27,14,9,7,5,4,4,3,3,3,2,2,2,2,2,2,2,2,1,1
266,27,13,9,7,5,4,4,3,3,3,2,2,2,2,2,2,2,1,1,1
267,26,13,9,7,5,4,4,3,3,3,2,2,2,2,2,2,2,1,1,1
268,27,13,9,7,5,4,4,3,3,3,2,2,2,2,2,2,2,2,1,1
269,27,13,9,7,5,5,4,3,3,3,3,2,2,2,2,2,2,1,1,1
270,28,14,9,7,6,5,4,3,3,3,3,2,2,2,2,2,2,2,2,1
271,28,14,9,7,5,5,4,3,3,3,3,2,2,2,2,2,2,2,2,1
272,28,14,9,7,6,5,4,3,3,3,3,2,2,2,2,2,2,2,1,1
273,28,14,9,7,6,5,4,3,3,3,2,2,2,2,2,2,2,2,1,1
274,27,13,9,7,6,5,4,3,3,3,2,2,2,2,2,2,2,2,1,1
275,27,14,9,7,5,5,4,3,3,3,2,2,2,2,2,2,2,1,1,1
276,27,14,9,7,5,4,4,3,3,3,3,2,2,2,2,2,2,2,1,1
277,27,14,9,7,5,5,4,3,3,3,2,2,2,2,2,2,2,2,1,1
278,27,14,9,7,5,5,4,3,3,3,2,2,2,2,2,2,2,2,1,1
279,27,14,9,7,6,5,4,3,3,3,3,2,2,2,2,2,2,1,1,1
280,28,14,9,7,6,5,4,3,3,3,2,2,2,2,2,2,2,2,1,1
281,28,14,9,7,6,5,4,3,3,3,2,2,2,2,2,2,2,2,1,1
282,28,14,9,7,6,5,4,3,3,3,3,2,2,2,2,2,2,2,1,1
283,27,14,9,7,6,4,4,3,3,3,2,2,2,2,2,2,2,2,1,1
284,28,14,9,7,6,5,4,3,3,3,2,2,2,2,2,2,2,2,1,1
285,27,14,9,7,5,5,4,3,3,3,3,2,2,2,2,2,2,2,1,1
286,27,13,9,7,5,4,4,3,3,3,2,2,2,2,2,2,2,2,1,1
287,27,14,9,7,5,5,4,3,3,3,3,2,2,2,2,2,2,1,1,1
288,27,13,9,7,5,4,4,3,3,3,2,2,2,2,2,2,2,1,1,1
289,27,13,9,7,5,4,4,3,3,3,2,2,2,2,2,2,2,1,2,1
290,27,13,9,7,6,5,4,3,3,3,2,2,2,2,2,2,2,1,1,1
291,27,13,9,7,5,4,4,3,3,3,2,2,2,2,2,2,2,1,1,1
292,27,13,9,7,5,4,4,3,3,3,2,2,2,2,2,2,2,1,1,1
293,28,14,9,7,5,5,4,3,3,3,3,2,2,2,2,2,2,1,1,1
294,28,14,9,7,6,5,4,4,3,3,3,2,2,2,2,2,2,2,1,1
295,28,14,9,7,6,5,4,3,3,3,3,2,2,2,2,2,2,1,1,1
296,27,14,9,7,6,5,4,3,3,3,2,2,2,2,2,2,2,1,1,1
297,27,13,9,7,5,5,4,3,3,3,2,2,2,2,2,2,2,2,1,1
298,27,14,9,7,6,4,4,3,3,3,3,2,2,2,2,2,2,1,1,1
299,27,14,9,7,6,5,4,3,3,3,2,2,2,2,2,2,2,2,1,1
300,27,14,9,7,5,5,4,3,3,3,2,2,2,2,2,2,2,1,1,1
301,27,14,9,7,5,5,4,3,3,3,2,2,2,2,2,2,2,1,1,1
302,27,14,9,7,5,5,4,3,3,3,3,2,2,2,2,2,2,2,1,1
303,28,14,9,7,5,5,4,3,3,3,2,2,2,2,2,2,2,2,1,1
304,28,14,9,7,6,5,4,4,3,3,3,2,2,2,2,2,2,2,1,1
305,29,14,9,7,6,5,4,3,3,3,3,2,2,2,2,2,2,2,1,1
306,28,14,9,7,6,5,4,4,3,3,3,2,2,2,2,2,2,2,1,1
307,29,14,10,7,6,5,4,4,3,3,3,2,2,2,2,2,2,2,1,1
308,29,14,10,7,6,5,4,4,3,3,3,2,2,2,2,2,2,2,1,1
309,29,15,10,7,6,5,4,4,3,3,3,2,2,2,2,2,2,2,2,1
310,30,15,10,7,6,5,4,4,3,3,3,2,2,2,2,2,2,2,2,1
311,30,15,10,7,6,5,4,4,3,3,3,3,2,2,2,2,2,2,2,1
312,30,15,10,7,6,5,4,4,3,3,3,2,2,2,2,2,2,2,2,2
313,31,16,10,8,6,5,4,4,3,3,3,3,2,2,2,2,2,2,2,2
314,31,16,11,8,6,5,4,4,3,3,3,3,2,2,2,2,2,2,2,2
315,32,16,10,8,6,5,5,4,3,3,3,3,2,2,2,2,2,2,2,2
316,32,16,11,8,6,5,5,4,4,3,3,3,2,2,2,2,2,2,2,2
317,33,17,11,8,7,5,5,4,4,3,3,3,3,2,2,2,2,2,2,2
318,33,17,11,8,7,5,5,4,4,3,3,3,3,2,2,2,2,2,2,2
319,34,17,11,8,7,6,5,4,4,3,3,3,3,2,2,2,2,2,2,2
320,34,17,11,8,7,6,5,4,4,3,3,3,3,2,2,2,2,2,2,2
321,34,17,11,8,7,6,5,4,4,3,3,3,3,2,2,2,2,2,2,2
322,34,17,11,9,7,6,5,4,4,3,3,3,3,2,2,2,2,2,2,2
323,35,17,11,9,7,6,5,4,4,4,3,3,3,2,2,2,2,2,2,2
324,35,17,11,9,7,6,5,4,4,3,3,3,3,2,2,2,2,2,2,2
325,35,17,12,9,7,6,5,4,4,4,3,3,3,2,2,2,2,2,2,2
326,35,18,11,9,7,6,5,4,4,3,3,3,3,2,2,2,2,2,2,2
327,35,17,12,9,7,6,5,4,4,3,3,3,3,2,2,2,2,2,2,2
328,35,17,12,9,7,6,5,4,4,4,3,3,3,2,2,2,2,2,2,2
329,35,17,12,9,7,6,5,4,4,3,3,3,3,3,2,2,2,2,2,2
330,35,17,12,9,7,6,5,4,4,4,3,3,3,3,2,2,2,2,2,2
