,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
330,38,19,12,9,8,6,5,5,4,4,3,3,3,3,3,2,2,2,2,2
331,38,19,13,10,8,6,5,5,4,4,3,3,3,3,3,2,2,2,2,2
332,38,19,13,9,8,6,6,5,4,4,4,3,3,3,3,2,2,2,2,2
333,38,19,13,10,8,6,5,5,4,4,3,3,3,3,3,2,2,2,2,2
334,37,19,13,9,7,6,6,5,4,4,3,3,3,3,2,2,2,2,2,2
335,37,19,12,9,7,6,5,5,4,4,4,3,3,3,3,2,2,2,2,2
336,37,18,12,9,7,6,5,5,4,4,3,3,3,3,2,2,2,2,2,2
337,37,19,12,9,7,6,5,5,4,4,3,3,3,3,2,2,2,2,2,2
338,36,18,12,9,7,6,5,5,4,4,3,3,3,3,3,2,2,2,2,2
339,36,18,12,9,7,6,5,5,4,4,3,3,3,3,2,2,2,2,2,2
340,36,18,12,9,7,6,5,4,4,4,3,3,3,3,2,2,2,2,2,2
341,35,18,12,9,7,6,5,4,4,3,3,3,3,2,2,2,2,2,2,2
342,35,18,12,9,7,6,5,4,4,3,3,3,3,2,2,2,2,2,2,2
343,34,17,12,9,7,6,5,4,4,3,3,3,3,2,2,2,2,2,2,2
344,34,17,11,8,7,6,5,4,4,3,3,3,3,2,2,2,2,2,2,2
345,33,17,11,8,7,6,5,4,4,3,3,3,3,2,2,2,2,2,2,2
346,33,17,11,8,7,6,5,4,4,3,3,3,3,2,2,2,2,2,2,2
347,33,16,11,8,7,5,5,4,4,3,3,3,3,2,2,2,2,2,2,2
348,32,16,11,8,6,5,5,4,4,3,3,3,3,2,2,2,2,2,2,2
349,32,16,11,8,6,5,5,4,3,3,3,3,2,2,2,2,2,2,2,2
350,32,16,11,8,6,5,4,4,4,3,3,3,2,2,2,2,2,2,2,2
351,31,16,10,8,6,5,4,4,3,3,3,3,2,2,2,2,2,2,2,2
352,31,15,10,8,6,5,4,4,4,3,3,3,2,2,2,2,2,2,2,2
353,30,15,10,8,6,5,4,4,3,3,3,3,2,2,2,2,2,2,2,2
354,30,15,10,8,6,5,4,4,3,3,3,3,2,2,2,2,2,2,2,2
355,29,15,10,7,6,5,4,4,3,3,3,2,2,2,2,2,2,2,2,2
356,29,15,10,7,6,5,4,4,3,3,3,3,2,2,2,2,2,2,2,2
357,29,14,10,7,6,5,4,4,3,3,3,2,2,2,2,2,2,2,1,2
