,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
40,35,18,12,9,7,6,5,4,4,3,3,3,3,2,2,2,2,2,2,2
41,36,18,12,9,7,6,5,4,4,4,3,3,3,2,2,2,2,2,2,2
42,35,18,12,9,7,6,5,4,4,3,3,3,3,3,2,2,2,2,2,2
43,35,18,12,9,7,6,5,4,4,4,3,3,3,2,2,2,2,2,2,2
44,36,18,12,9,7,6,5,5,4,4,3,3,3,3,2,2,2,2,2,2
45,35,18,12,9,7,6,5,4,4,4,3,3,3,2,2,2,2,2,2,2
46,35,18,12,9,7,6,5,4,4,4,3,3,3,3,2,2,2,2,2,2
47,34,17,11,9,7,6,5,4,4,4,3,3,3,2,2,2,2,2,2,2
48,35,17,12,9,7,6,5,4,4,3,3,3,3,2,2,2,2,2,2,2
49,34,17,12,9,7,6,5,4,4,4,3,3,3,2,2,2,2,2,2,2
50,34,17,11,8,7,6,5,4,4,3,3,3,3,2,2,2,2,2,2,2
51,34,17,11,8,7,6,5,4,4,3,3,3,3,2,2,2,2,2,2,2
52,33,17,11,8,7,5,5,4,4,3,3,3,3,2,2,2,2,2,2,2
53,33,17,11,8,7,6,5,4,4,3,3,3,3,2,2,2,2,2,2,2
54,33,16,11,8,7,5,5,4,4,3,3,3,3,2,2,2,2,2,2,2
55,33,16,11,8,7,5,5,4,4,3,3,3,3,2,2,2,2,2,2,2
56,33,17,11,8,6,5,5,4,4,3,3,3,3,2,2,2,2,2,2,2
57,33,17,11,8,7,5,5,4,4,3,3,3,3,2,2,2,2,2,2,2
58,32,16,11,8,6,5,5,4,4,3,3,3,3,2,2,2,2,2,2,2
59,32,16,11,8,6,5,5,4,4,3,3,3,2,2,2,2,2,2,2,2
60,32,16,11,8,6,5,5,4,3,3,3,3,2,2,2,2,2,2,2,2
61,32,16,11,8,6,5,5,4,4,3,3,3,2,2,2,2,2,2,2,2
62,30,15,10,8,6,5,4,4,3,3,3,3,2,2,2,2,2,2,2,2
63,30,15,10,8,6,5,4,4,3,3,3,3,2,2,2,2,2,2,2,1
64,30,15,10,8,6,5,4,4,3,3,3,3,2,2,2,2,2,2,2,2
65,30,15,10,7,6,5,4,4,3,3,3,2,2,2,2,2,2,2,2,2
66,29,15,10,7,6,5,4,4,3,3,3,2,2,2,2,2,2,2,1,2
67,29,15,10,7,6,5,4,4,3,3,3,2,2,2,2,2,2,2,2,1
68,30,15,10,7,6,5,4,4,3,3,3,3,2,2,2,2,2,2,2,2
69,29,15,10,7,6,5,4,4,3,3,3,2,2,2,2,2,2,2,2,1
70,29,15,10,7,6,5,4,4,3,3,3,2,2,2,2,2,2,2,2,1
71,29,14,10,7,6,5,4,4,3,3,3,2,2,2,2,2,2,2,1,2
72,28,14,9,7,6,5,4,3,3,3,3,2,2,2,2,2,2,2,2,1
73,29,14,10,7,6,5,4,4,3,3,3,2,2,2,2,2,2,2,1,1
74,27,14,9,7,5,4,4,3,3,3,2,2,2,2,2,2,2,2,1,1
75,28,14,9,7,6,5,4,3,3,3,3,2,2,2,2,2,2,2,1,1
76,27,13,9,7,5,4,4,3,3,3,2,2,2,2,2,2,2,1,1,1
77,27,13,9,7,5,4,4,3,3,3,2,2,2,2,2,2,2,1,1,1
78,26,13,9,6,5,4,4,3,3,3,2,2,2,2,2,2,1,1,1,1
79,26,13,9,7,5,4,4,3,3,3,2,2,2,2,2,2,2,1,1,1
80,26,13,9,7,5,4,4,3,3,3,2,2,2,2,2,2,1,1,1,1
81,26,13,9,6,5,4,4,3,3,3,2,2,2,2,2,2,2,1,1,1
82,25,13,9,6,5,4,4,3,3,3,2,2,2,2,2,2,1,1,1,1
83,25,12,8,6,5,4,4,3,3,3,2,2,2,2,2,2,1,1,1,1
84,24,12,8,6,5,4,3,3,3,2,2,2,2,2,2,2,1,1,1,1
85,24,12,8,6,5,4,3,3,3,3,2,2,2,2,2,1,1,1,1,1
86,24,12,8,6,5,4,3,3,3,2,2,2,2,2,2,1,1,1,1,1
87,24,12,8,6,5,4,3,3,3,2,2,2,2,2,2,1,1,1,1,1
88,23,11,8,6,5,4,3,3,2,2,2,2,2,2,1,1,1,1,1,1
89,23,11,8,6,4,4,3,3,2,2,2,2,2,2,2,1,1,1,1,1
90,23,11,8,6,4,4,3,3,3,2,2,2,2,2,2,1,1,1,1,1
91,23,12,8,6,5,4,3,3,2,2,2,2,2,2,1,1,1,1,1,1
92,23,12,7,6,5,4,3,3,3,2,2,2,2,2,2,1,1,1,1,1
93,22,11,7,6,4,4,3,3,2,2,2,2,2,2,2,1,1,1,1,1
94,22,11,8,6,5,4,3,3,3,2,2,2,2,2,2,1,1,1,1,1
95,22,11,7,6,4,4,3,3,2,2,2,2,2,2,2,1,1,1,1,1
96,22,11,7,5,4,4,3,3,2,2,2,2,2,2,2,1,1,1,1,1
97,23,11,7,6,5,4,3,3,2,2,2,2,2,2,1,1,1,1,1,1
98,23,12,8,6,5,4,3,3,3,2,2,2,2,2,2,1,1,1,1,1
99,23,12,8,6,5,4,3,3,3,2,2,2,2,2,2,1,1,1,1,1
100,24,12,8,6,5,4,3,3,3,2,2,2,2,2,2,1,1,1,1,1
101,23,12,8,6,5,4,3,3,3,2,2,2,2,2,2,1,1,1,1,1
102,24,12,8,6,5,4,3,3,3,2,2,2,2,2,2,1,1,1,1,1
103,24,12,8,6,5,4,3,3,3,2,2,2,2,2,2,1,1,1,1,1
104,24,12,8,6,5,4,3,3,3,2,2,2,2,2,2,2,1,1,1,1
105,25,13,8,6,5,4,3,3,3,2,2,2,2,2,2,2,1,1,1,1
106,25,13,9,7,5,4,4,3,3,3,2,2,2,2,2,2,2,1,1,1
107,26,13,9,7,5,4,4,3,3,3,2,2,2,2,2,2,2,2,1,1
108,27,13,9,7,5,4,4,3,3,3,2,2,2,2,2,2,2,2,1,1
109,27,14,9,7,5,4,4,3,3,3,3,2,2,2,2,2,2,2,1,1
110,28,14,10,7,6,5,4,3,3,3,3,2,2,2,2,2,2,2,1,1
111,28,14,9,7,5,5,4,4,3,3,3,2,2,2,2,2,2,2,1,1
112,28,14,9,7,6,5,4,4,3,3,3,2,2,2,2,2,2,2,1,1
113,29,14,10,7,6,5,4,4,3,3,3,2,2,2,2,2,2,2,2,1
114,29,15,10,8,6,5,4,4,3,3,3,2,2,2,2,2,2,2,2,2
115,30,15,10,7,6,5,4,4,3,3,3,2,2,2,2,2,2,2,2,2
116,31,15,10,8,6,5,4,4,3,3,3,3,2,2,2,2,2,2,2,2
117,32,16,10,8,6,5,5,4,4,3,3,3,2,2,2,2,2,2,2,2
118,31,16,11,8,6,5,5,4,4,3,3,3,2,2,2,2,2,2,2,2
119,32,16,11,8,6,5,5,4,4,3,3,3,3,2,2,2,2,2,2,2
120,33,16,11,8,7,6,5,4,4,3,3,3,2,2,2,2,2,2,2,2
121,33,17,11,8,7,6,5,4,4,3,3,3,3,2,2,2,2,2,2,2
122,34,17,11,8,7,6,5,4,4,3,3,3,3,2,2,2,2,2,2,2
123,34,17,11,9,7,6,5,4,4,3,3,3,3,3,2,2,2,2,2,2
124,34,17,11,9,7,6,5,4,4,3,3,3,3,2,2,2,2,2,2,2
125,35,18,12,9,7,6,5,4,4,3,3,3,3,2,2,2,2,2,2,2
126,34,17,12,9,7,6,5,4,4,3,3,3,3,2,2,2,2,2,2,2
127,35,17,12,9,7,6,5,4,4,3,3,3,3,2,2,2,2,2,2,2
128,36,18,12,9,7,6,5,5,4,4,3,3,3,3,2,2,2,2,2,2
129,36,18,12,9,7,6,5,4,4,4,3,3,3,2,2,2,2,2,2,2
130,36,18,12,9,7,6,5,4,4,4,3,3,3,3,2,2,2,2,2,2
131,36,18,12,9,7,6,5,5,4,4,3,3,3,3,2,2,2,2,2,2
132,36,18,12,9,7,6,5,4,4,4,3,3,3,3,3,2,2,2,2,2
133,36,18,12,9,7,6,5,5,4,4,3,3,3,3,2,2,2,2,2,2
134,37,18,12,9,7,6,5,5,4,4,3,3,3,3,3,2,2,2,2,2
135,37,18,12,9,7,6,5,5,4,4,3,3,3,2,3,2,2,2,2,2
136,36,18,12,9,7,6,5,5,4,4,3,3,3,3,3,2,2,2,2,2
137,38,19,12,9,7,6,5,5,4,4,3,3,3,3,2,2,2,2,2,2
138,38,19,13,10,8,6,5,5,4,4,3,3,3,3,2,2,2,2,2,2
139,38,19,12,10,8,6,5,5,4,4,3,3,3,3,3,2,2,2,2,2
140,39,20,13,10,8,6,6,5,4,4,3,3,3,3,3,2,2,2,2,2
141,39,20,13,10,8,6,6,5,4,4,4,3,3,3,3,2,2,2,2,2
142,40,20,13,10,8,7,6,5,4,4,4,3,3,3,3,3,2,2,2,2
143,40,20,13,10,8,7,6,5,4,4,4,3,3,3,3,3,2,2,2,2
144,41,20,14,10,8,7,6,5,4,4,4,3,3,3,3,3,2,2,2,2
145,41,20,13,10,8,7,6,5,5,4,4,3,3,3,3,3,2,2,2,2
146,41,21,14,10,8,7,6,5,5,4,4,3,3,3,3,3,2,2,2,2
147,42,21,14,10,9,7,6,5,5,4,4,4,3,3,3,3,2,2,2,2
148,42,21,14,10,8,7,6,5,5,4,4,4,3,3,3,3,2,2,2,2
149,42,21,14,11,9,7,6,5,5,4,4,4,3,3,3,3,3,2,2,2
150,43,21,14,11,8,7,6,5,5,4,4,4,3,3,3,3,3,2,2,2
151,43,21,14,11,9,7,6,5,5,4,4,4,3,3,3,3,3,2,2,2
152,43,22,14,11,9,7,6,5,5,4,4,4,4,3,3,3,3,2,2,2
153,43,22,15,11,9,7,6,6,5,4,4,4,3,3,3,3,3,2,2,2
154,44,22,14,11,9,7,6,5,5,4,4,4,3,3,3,3,3,2,2,2
155,44,22,15,11,9,7,6,5,5,4,4,4,3,3,3,3,3,2,2,2
156,44,22,15,11,9,7,6,6,5,4,4,4,3,3,3,3,3,2,2,2
157,44,22,15,11,9,7,6,5,5,4,4,4,3,3,3,3,3,2,2,2
158,45,22,15,11,9,8,6,6,5,5,4,4,3,3,3,3,3,3,2,2
159,45,22,15,11,9,7,7,6,5,5,4,4,3,3,3,3,3,3,2,2
160,46,23,15,12,9,8,7,6,5,5,4,4,4,3,3,3,3,3,2,2
161,46,23,15,11,9,8,7,6,5,5,4,4,4,3,3,3,3,3,2,2
162,47,23,16,12,9,8,7,6,5,5,4,4,3,3,3,3,3,3,2,2
163,47,24,15,12,9,8,7,6,5,5,4,4,4,3,3,3,3,3,2,2
164,48,24,16,12,10,8,7,6,5,5,4,4,4,3,3,3,3,3,2,2
165,48,24,16,12,10,8,7,6,5,5,4,4,4,3,3,3,3,3,3,3
166,48,25,16,12,9,8,7,6,5,5,4,4,4,3,3,3,3,3,3,2
167,48,24,16,12,10,8,7,6,5,5,4,4,4,3,3,3,3,3,3,2
168,48,24,16,12,10,8,7,6,5,5,4,4,4,3,3,3,3,3,3,2
169,48,24,16,12,10,8,7,6,5,5,4,4,4,3,3,3,3,3,3,2
170,48,24,16,12,10,8,7,6,5,5,4,4,4,3,3,3,3,3,3,3
171,48,24,16,12,10,8,7,6,5,5,4,4,4,3,3,3,3,3,2,2
172,48,24,16,12,10,8,7,6,5,5,5,4,4,3,3,3,3,3,3,2
173,49,24,16,12,10,8,7,6,5,5,4,4,4,4,3,3,3,3,2,2
174,49,24,16,12,10,8,7,6,5,5,5,4,4,3,3,3,3,3,2,2
175,49,24,16,12,10,8,7,6,5,5,4,4,4,3,3,3,3,3,3,2
176,49,24,16,12,10,8,7,6,5,5,4,4,4,3,3,3,3,3,3,2
177,49,24,16,12,10,8,7,6,5,5,4,4,4,3,3,3,3,3,2,2
178,48,24,16,12,10,8,7,6,5,5,4,4,4,3,3,3,3,3,3,2
179,49,24,16,12,10,8,7,6,5,5,4,4,4,3,3,3,3,3,3,2
180,49,25,16,12,10,8,7,6,5,5,4,4,4,3,3,3,3,3,3,2
181,48,24,16,12,10,8,7,6,5,5,4,4,4,3,3,3,3,3,2,2
182,48,24,16,12,10,8,7,6,5,5,4,4,4,3,3,3,3,3,3,2
183,48,24,16,12,10,8,7,6,5,5,4,4,4,3,3,3,3,3,3,2
184,48,24,16,12,10,8,7,6,5,5,4,4,4,3,3,3,3,3,3,2
185,48,24,16,12,10,8,7,6,5,5,4,4,4,3,3,3,3,3,2,2
186,46,23,15,12,9,8,7,6,5,5,4,4,4,3,3,3,3,3,2,2
187,46,23,15,11,9,8,7,6,5,5,4,4,3,3,3,3,3,3,2,2
188,45,22,15,11,9,7,7,6,5,4,4,4,4,3,3,3,3,2,2,2
189,44,22,15,11,9,7,6,6,5,4,4,4,3,3,3,3,3,2,2,2
190,44,22,14,11,9,7,6,5,5,4,4,4,3,3,3,3,3,2,2,2
191,43,21,14,11,8,7,6,5,5,4,4,4,3,3,3,3,3,2,2,2
192,42,21,14,11,8,7,6,5,5,4,4,4,3,3,3,3,3,2,2,2
193,41,21,14,10,8,7,6,5,5,4,4,3,3,3,3,2,2,2,2,2
194,41,21,14,10,8,7,6,5,4,4,4,3,3,3,3,3,2,2,2,2
195,41,20,13,10,8,7,6,5,5,4,4,3,3,3,3,3,2,2,2,2
196,40,20,14,10,8,7,6,5,4,4,4,3,3,3,3,2,2,2,2,2
197,40,20,13,10,8,7,6,5,4,4,4,3,3,3,3,2,2,2,2,2
198,39,20,13,10,8,7,5,5,4,4,4,3,3,3,3,2,2,2,2,2
199,39,19,13,10,8,7,6,5,4,4,4,3,3,3,3,2,2,2,2,2
200,38,19,13,10,8,6,6,5,4,4,3,3,3,3,3,2,2,2,2,2
201,38,19,13,9,8,6,6,5,4,4,3,3,3,3,2,2,2,2,2,2
202,38,19,13,9,8,6,5,5,4,4,4,3,3,3,3,2,2,2,2,2
203,38,19,12,9,8,6,5,5,4,4,3,3,3,3,2,2,2,2,2,2
204,38,19,13,9,7,6,6,5,4,4,3,3,3,3,3,2,2,2,2,2
205,38,19,13,10,8,6,5,5,4,4,4,3,3,3,3,2,2,2,2,2
206,37,19,13,10,8,6,5,5,4,4,3,3,3,3,2,2,2,2,2,2
207,38,19,12,9,7,6,5,5,4,4,3,3,3,3,2,2,2,2,2,2
208,38,19,13,10,8,6,5,5,4,4,3,3,3,3,3,2,2,2,2,2
209,38,19,13,9,8,6,6,5,4,4,3,3,3,3,3,2,2,2,2,2
210,38,19,13,10,8,6,5,5,4,4,3,3,3,3,3,2,2,2,2,2
211,38,19,13,10,7,6,5,5,4,4,3,3,3,3,3,2,2,2,2,2
212,38,19,13,9,8,6,5,5,4,4,3,3,3,3,2,2,2,2,2,2
213,38,19,13,10,8,6,5,5,4,4,3,3,3,3,3,2,2,2,2,2
214,38,19,13,9,8,6,5,5,4,4,4,3,3,3,3,2,2,2,2,2
215,37,19,12,9,7,6,5,5,4,4,3,3,3,3,3,2,2,2,2,2
216,38,19,12,9,8,6,5,5,4,4,3,3,3,3,3,2,2,2,2,2
217,38,19,13,10,8,6,5,5,4,4,3,3,3,3,2,2,2,2,2,2
218,37,19,12,9,7,6,5,5,4,4,3,3,3,3,3,2,2,2,2,2
219,38,19,12,10,7,6,5,5,4,4,3,3,3,3,3,2,2,2,2,2
220,37,19,12,9,7,6,5,5,4,4,3,3,3,3,2,2,2,2,2,2
221,37,18,13,9,7,6,5,5,4,4,3,3,3,3,3,2,2,2,2,2
222,37,19,12,9,7,6,5,5,4,4,3,3,3,3,2,2,2,2,2,2
223,36,18,12,9,7,6,5,5,4,4,3,3,3,3,2,2,2,2,2,2
224,37,18,12,9,7,6,5,4,4,4,3,3,3,3,2,2,2,2,2,2
225,37,19,13,9,8,6,5,5,4,4,3,3,3,3,2,2,2,2,2,2
226,37,19,12,9,7,6,5,5,4,4,3,3,3,3,3,2,2,2,2,2
227,37,19,13,9,8,6,6,5,4,4,3,3,3,3,3,2,2,2,2,2
228,38,19,13,10,8,6,5,5,4,4,3,3,3,3,3,2,2,2,2,2
229,38,19,13,9,8,6,5,5,4,4,3,3,3,3,3,2,2,2,2,2
230,39,20,13,10,8,7,6,5,4,4,4,3,3,3,3,2,2,2,2,2
231,40,20,13,10,8,7,6,5,5,4,4,3,3,3,3,2,2,2,2,2
232,40,20,13,10,8,7,6,5,4,4,4,3,3,3,3,2,2,2,2,2
233,40,20,14,10,8,7,6,5,4,4,4,3,3,3,3,2,2,2,2,2
234,40,20,13,10,8,7,6,5,4,4,4,3,3,3,3,3,2,2,2,2
235,41,20,13,10,8,7,6,5,4,4,4,3,3,3,3,2,2,2,2,2
236,40,20,14,10,8,7,6,5,5,4,4,3,3,3,3,3,2,2,2,2
237,40,20,13,10,8,7,6,5,4,4,4,3,3,3,3,3,2,2,2,2
238,40,20,13,10,8,7,6,5,4,4,4,3,3,3,3,2,2,2,2,2
239,40,20,13,10,8,7,6,5,5,4,4,3,3,3,3,3,2,2,2,2
240,41,21,14,10,8,7,6,5,5,4,4,3,3,3,3,3,2,2,2,2
241,41,21,14,10,8,7,6,5,5,4,4,3,3,3,3,3,2,2,2,2
242,40,20,14,10,8,7,6,5,5,4,4,3,3,3,3,3,2,2,2,2
243,41,20,13,10,8,7,6,5,5,4,4,3,3,3,3,3,2,2,2,2
244,40,20,14,10,8,7,6,5,4,4,4,3,3,3,3,3,2,2,2,2
245,40,20,14,10,8,7,6,5,5,4,4,3,3,3,3,3,2,2,2,2
246,41,20,14,10,8,7,6,5,5,4,4,3,3,3,3,3,2,2,2,2
247,40,20,14,10,8,7,6,5,4,4,4,3,3,3,3,3,2,2,2,2
248,40,20,13,10,8,7,6,5,5,4,4,3,3,3,3,2,2,2,2,2
249,40,20,14,10,8,7,6,5,4,4,4,3,3,3,3,3,2,2,2,2
250,41,20,14,10,8,7,6,5,5,4,4,3,3,3,3,3,2,2,2,2
251,41,20,14,10,8,7,6,5,5,4,4,3,3,3,3,3,2,2,2,2
252,42,21,14,10,8,7,6,5,5,4,4,4,3,3,3,3,3,2,2,2
253,42,21,14,10,8,7,6,5,5,4,4,3,3,3,3,3,2,2,2,2
254,41,21,14,10,8,7,6,5,5,4,4,4,3,3,3,3,2,2,2,2
255,42,21,14,11,8,7,6,5,5,4,4,3,3,3,3,3,2,2,2,2
256,42,21,14,10,9,7,6,5,5,4,4,4,3,3,3,3,3,2,2,2
257,42,21,14,11,8,7,6,5,5,4,4,4,3,3,3,3,2,2,2,2
258,42,21,14,11,8,7,6,5,5,4,4,4,3,3,3,3,2,2,2,2
259,43,21,14,10,8,7,6,5,5,4,4,4,3,3,3,3,2,2,2,2
260,42,21,14,11,9,7,6,5,5,4,4,4,3,3,3,3,2,2,2,2
261,42,21,14,11,9,7,6,5,5,4,4,4,3,3,3,3,2,2,2,2
262,43,22,14,11,9,7,6,5,5,4,4,4,3,3,3,3,2,2,2,2
263,43,21,14,11,9,7,6,5,5,4,4,4,3,3,3,3,2,2,2,2
264,43,22,14,11,9,7,6,5,5,4,4,4,3,3,3,3,2,2,2,2
265,43,22,14,11,9,7,6,5,5,4,4,4,3,3,3,3,3,2,2,2
266,44,22,15,11,9,7,6,6,5,4,4,4,3,3,3,3,3,2,2,2
267,44,22,15,11,9,7,6,5,5,4,4,4,3,3,3,3,3,2,2,2
268,44,22,15,11,9,7,6,5,5,4,4,4,4,3,3,3,3,2,2,2
269,45,23,15,11,9,8,6,6,5,5,4,4,3,3,3,3,3,2,2,2
270,45,22,15,11,9,7,6,6,5,5,4,4,4,3,3,3,3,3,2,2
271,44,22,15,11,9,7,7,6,5,5,4,4,3,3,3,3,3,2,2,2
272,44,22,15,11,9,7,6,6,5,4,4,4,3,3,3,3,3,2,2,2
273,44,22,15,11,9,7,6,6,5,4,4,4,3,3,3,3,3,3,2,2
274,44,22,15,11,9,7,6,5,5,4,4,4,3,3,3,3,3,2,2,2
275,44,22,15,11,9,7,6,5,5,5,4,4,3,3,3,3,3,3,2,2
276,44,22,14,11,9,7,6,5,5,4,4,4,3,3,3,3,3,2,2,2
277,44,22,15,11,9,7,6,5,5,4,4,4,4,3,3,3,3,2,2,2
278,44,22,14,11,9,7,6,5,5,5,4,4,3,3,3,3,2,2,2,2
279,43,22,14,11,9,7,6,5,5,4,4,4,3,3,3,3,3,2,2,2
280,43,21,15,11,9,7,6,5,5,4,4,4,3,3,3,3,3,2,2,2
281,43,21,14,11,9,7,6,5,5,4,4,4,3,3,3,3,2,2,2,2
282,43,21,14,11,9,7,6,5,5,4,4,4,3,3,3,3,3,2,2,2
283,43,21,14,11,8,7,6,5,5,4,4,3,3,3,3,3,3,2,2,2
284,43,22,15,11,9,7,6,5,5,4,4,4,3,3,3,3,3,2,2,2
285,43,22,14,11,9,7,6,5,5,4,4,4,3,3,3,3,3,2,2,2
286,43,22,14,11,9,7,6,5,5,4,4,4,3,3,3,3,3,2,2,2
287,42,21,14,11,9,7,6,5,5,4,4,4,3,3,3,3,3,2,2,2
288,43,22,14,11,9,7,6,5,5,4,4,4,3,3,3,3,3,2,2,2
289,43,22,14,11,9,7,6,5,5,4,4,4,3,3,3,3,2,2,2,2
290,43,22,14,11,9,7,6,5,5,4,4,4,3,3,3,3,3,2,2,2
291,43,22,14,11,9,7,6,5,5,4,4,4,3,3,3,3,3,3,2,2
292,43,22,14,11,9,7,6,5,5,4,4,4,3,3,3,3,3,2,2,2
293,43,21,14,11,9,7,6,5,5,4,4,4,3,3,3,3,3,2,2,2
294,43,22,14,11,9,7,6,5,5,4,4,4,3,3,3,3,2,2,2,2
295,42,21,14,11,9,7,6,5,5,4,4,4,3,3,3,3,3,2,2,2
296,42,21,14,11,8,7,6,5,5,4,4,3,3,3,3,3,2,2,2,2
297,42,21,14,10,8,7,6,5,5,4,4,3,3,3,3,3,2,2,2,2
298,41,21,14,10,8,7,6,5,5,4,4,4,3,3,3,3,2,2,2,2
299,41,21,14,10,8,7,6,5,5,4,4,3,3,3,3,3,2,2,2,2
300,40,20,14,10,8,7,6,5,5,4,4,3,3,3,3,3,2,2,2,2
301,41,20,13,10,8,7,6,5,5,4,4,3,3,3,3,2,2,2,2,2
302,40,20,13,10,8,7,6,5,4,4,4,3,3,3,3,2,2,2,2,2
303,40,20,13,10,8,7,6,5,4,4,4,3,3,3,3,2,2,2,2,2
304,39,20,13,10,8,6,6,5,4,4,4,3,3,3,2,2,2,2,2,2
305,39,20,13,10,8,6,6,5,4,4,4,3,3,3,3,2,2,2,2,2
306,38,19,13,10,8,6,5,5,4,4,3,3,3,3,3,2,2,2,2,2
307,37,19,13,9,7,6,5,5,4,4,3,3,3,3,2,2,2,2,2,2
308,37,19,12,9,7,6,5,5,4,4,3,3,3,3,2,2,2,2,2,2
309,37,18,12,9,7,6,5,5,4,4,3,3,3,3,2,2,2,2,2,2
310,36,18,12,9,7,6,5,4,4,4,3,3,3,3,2,2,2,2,2,2
311,36,18,12,9,7,6,5,5,4,4,3,3,3,3,2,2,2,2,2,2
312,36,18,12,9,7,6,5,5,4,4,3,3,3,3,2,2,2,2,2,2
313,35,17,11,9,7,6,5,4,4,3,3,3,3,2,2,2,2,2,2,2
314,35,17,11,9,7,6,5,4,4,3,3,3,3,2,2,2,2,2,2,2
315,34,17,11,8,7,6,5,4,4,3,3,3,3,2,2,2,2,2,2,2
316,33,17,11,8,7,6,5,4,4,3,3,3,3,2,2,2,2,2,2,2
317,33,17,11,8,7,6,5,4,4,3,3,3,3,2,2,2,2,2,2,2
318,32,16,11,8,6,5,5,4,4,3,3,3,3,2,2,2,2,2,2,2
319,32,16,11,8,6,5,5,4,4,3,3,3,2,2,2,2,2,2,2,2
320,32,16,11,8,6,5,5,4,4,3,3,3,2,2,2,2,2,2,2,2
321,31,16,11,8,6,5,4,4,4,3,3,3,2,2,2,2,2,2,2,2
322,31,16,10,8,6,5,4,4,3,3,3,3,2,2,2,2,2,2,2,2
323,31,16,10,8,6,5,4,4,4,3,3,3,2,2,2,2,2,2,2,2
324,31,16,10,8,6,5,4,4,3,3,3,3,2,2,2,2,2,2,2,2
325,31,15,10,8,6,5,4,4,3,3,3,3,2,2,2,2,2,2,2,2
326,31,15,10,8,6,5,4,4,3,3,3,3,2,2,2,2,2,2,2,2
327,31,15,10,8,6,5,4,4,3,3,3,3,2,2,2,2,2,2,2,2
328,31,16,10,8,6,5,4,4,4,3,3,3,2,2,2,2,2,2,2,2
329,31,16,10,8,6,5,4,4,3,3,3,3,2,2,2,2,2,2,2,2
330,31,16,10,8,7,5,5,4,4,3,3,3,2,2,2,2,2,2,2,2
