,1,2,3,4,5,6,7,8,9,10,11
101,24,0,22,0,0,84,0,6,0,7,20
102,25,0,22,0,0,85,0,7,0,8,18
103,25,0,22,0,0,85,0,7,0,8,18
104,25,0,22,0,0,85,0,7,0,8,18
105,24,0,22,0,0,86,0,6,0,8,19
106,24,0,23,0,0,88,0,5,0,8,19
107,23,0,23,0,0,89,0,5,0,8,19
108,23,0,24,0,0,88,0,5,0,8,18
109,24,0,23,0,0,90,0,5,0,7,18
110,24,0,24,0,0,89,0,5,0,7,18
111,24,0,24,0,0,88,0,5,0,7,20
112,24,0,26,0,0,87,0,5,0,6,20
113,24,0,26,0,0,88,0,5,0,6,20
114,24,0,27,0,0,86,0,5,0,6,22
115,24,0,27,0,0,86,0,5,0,6,22
116,24,0,27,0,0,87,0,5,0,6,23
117,24,0,27,0,0,87,0,6,0,6,23
118,25,0,27,0,0,85,0,7,0,6,23
119,24,0,28,0,0,86,0,7,0,6,23
120,24,0,30,0,0,85,0,7,0,5,25
121,23,0,31,0,0,84,0,7,0,7,25
122,22,0,30,0,1,86,0,7,0,8,25
123,21,0,29,0,1,90,0,7,0,8,24
124,19,0,29,0,1,93,0,7,0,8,24
125,18,0,29,0,1,94,0,7,0,8,24
126,19,0,31,0,1,94,0,6,0,8,22
127,18,0,30,0,1,96,0,6,0,9,23
128,18,0,30,0,1,95,0,6,0,9,23
129,17,0,30,0,1,96,0,6,0,9,23
130,17,0,29,0,1,97,0,7,0,9,22
131,19,0,28,0,1,96,0,7,0,9,22
132,20,0,29,0,1,94,0,7,0,9,22
133,20,0,29,0,1,93,0,7,0,11,22
134,19,0,29,0,1,95,0,7,0,10,22
135,20,0,30,0,1,95,0,7,0,10,22
136,20,0,31,0,1,94,0,7,0,10,22
137,20,0,32,0,1,95,0,7,0,9,22
138,19,0,32,0,0,97,0,8,0,8,22
139,20,0,32,0,0,96,0,8,0,7,22
140,19,0,31,0,0,97,0,8,0,8,23
141,19,0,31,0,0,94,0,8,0,8,23
142,21,0,31,0,0,95,0,6,0,8,22
143,22,0,32,0,0,95,0,6,0,8,22
144,22,0,30,0,1,95,0,7,0,8,21
145,22,0,30,0,1,97,0,7,0,9,21
146,21,0,31,0,1,97,0,7,0,8,21
147,22,0,31,0,1,97,0,7,0,8,19
148,21,0,31,0,1,98,0,8,0,8,17
149,25,0,30,0,1,96,0,8,0,8,18
150,25,0,30,0,1,96,0,8,0,8,17
151,25,0,30,0,1,94,0,9,0,8,17
152,25,0,28,0,1,95,0,9,0,8,17
153,26,0,28,0,1,93,0,11,0,8,16
154,27,0,28,0,1,92,0,11,0,8,16
155,27,0,25,0,1,94,0,11,0,7,16
156,28,0,25,0,1,94,0,11,0,8,15
157,26,0,25,0,1,92,1,11,0,8,14
158,24,0,23,0,1,92,1,13,0,8,15
159,24,0,24,0,1,93,1,13,0,8,13
160,22,0,23,0,1,92,1,14,0,8,13
161,22,0,22,0,1,93,1,14,0,8,13
162,21,0,23,0,1,92,1,14,0,8,13
163,21,0,22,0,1,94,1,14,0,8,12
164,19,0,23,0,1,92,1,13,0,8,16
165,19,0,22,0,1,93,1,11,0,8,17
166,20,0,21,0,1,93,1,10,0,7,17
167,20,0,19,0,1,92,1,10,0,7,17
168,18,0,20,0,1,92,1,9,0,7,17
169,18,0,18,0,1,95,1,9,0,7,16
170,16,0,18,0,1,92,1,9,0,7,17
171,16,0,18,0,1,92,1,9,0,7,15
172,17,0,19,0,1,91,1,9,0,7,14
173,18,0,20,1,1,91,1,8,0,6,13
174,18,0,19,1,1,92,1,8,0,5,12
175,19,0,18,1,1,93,1,8,0,5,12
176,19,0,18,1,1,94,1,8,0,4,11
177,20,0,16,1,1,92,1,8,0,4,12
178,20,0,17,1,1,93,1,8,0,4,12
179,20,0,16,1,1,93,1,8,0,4,12
