val_loss,val_mean_absolute_percentage_error,loss,mean_absolute_percentage_error
0.00225786947744604,21.005470270975696,0.0026290880288865606,24003.399553636453
0.0021795330151369685,22.082465988198404,0.0026214675286121794,19025.722273754312
0.002442027999394619,17.607445067182606,0.0026039412898974396,20824.422646474548
0.0021928841565977447,20.601528246175967,0.002642652597815051,22681.793387279962
0.002155574377396343,19.828973186659628,0.002616039677665143,26011.229289983457
0.002296735581063251,17.131205742647225,0.0026066625629693773,19097.070650181915
0.0022206087542846224,18.299901462152867,0.0026097774360707756,26049.198443870675
0.0022398007603884125,16.97949058415038,0.002626023468987669,28124.36170655771
0.0022359967110846144,17.86593746587366,0.002622780901932363,23602.4030914573
0.0022239541625340676,18.410354575032134,0.00259875317994442,20097.800464514006
0.0021897542295177827,23.27250130072351,0.002598193631838944,24302.911645797987
0.002225217175404218,23.978970422229914,0.002619346479017098,27333.147078476988
0.002169431404780434,18.784668091330246,0.0026126803322931973,21495.223893914175
0.002261585949508325,17.10664412785312,0.002613249820104595,29615.130006826108
0.0021995958718914145,16.928738111089004,0.0025938159945278856,24596.06225912062
0.002266672923789865,17.990193756809578,0.0025945622744196553,24205.075436777664
0.002252300032282818,19.285029972733447,0.0025962918305106586,19694.594926398586
0.002212499159419368,24.797184318993576,0.0025922974825726224,19965.010541247353
0.0021444731951597838,19.840435184978887,0.002569305418595924,22624.37411008182
0.0022334552347267425,17.73105742447174,0.0025944901619548515,22555.31584581356
0.002195903624391188,16.922769472960642,0.0025623486582189796,25074.080073163306
0.0021429276036979646,18.019480727325675,0.002582078233203393,23860.058675409866
0.0021537358472770163,22.94213137099553,0.0025865019651413975,22325.045204045957
0.0021704818304043964,22.57888948886744,0.0025865098117077248,24730.5139664992
0.0023210115089131503,17.03090914846386,0.002590490898338415,26455.997368811913
0.0022321946830381003,28.994588964702537,0.0025935023857312184,26938.594425094347
0.0022666107936209225,17.029052288182903,0.0025717447354000503,23973.403350522833
0.0022047010536489957,19.31703133570811,0.002569111875021609,23258.205753376587
0.002262946951159954,17.032647998290074,0.0025900388413692935,20513.73715655828
0.0021590613382976207,17.525289824811843,0.002575568266055089,25391.59348760857
0.002155282041464949,20.39220901136227,0.0025502402731927775,20449.373349705842
0.002210913877215974,17.01293215714874,0.002567880155171378,26063.793565447275
0.0021336342224247927,19.248750735677607,0.0025546292684088317,20128.733779329978
0.0022155215067712346,17.26120869849825,0.0025728987283941546,24417.253327482063
0.0022276980173355086,16.891434098270683,0.00256554131291933,18113.437692993422
0.00222850709993172,17.38611339971155,0.0025518191910143626,17804.341942465573
0.002167959617639971,22.090552533500297,0.002539091993723128,20626.70578638885
0.0023049255443981114,17.217765244236336,0.002560055892346269,27213.40219954979
0.0022980957172313047,17.49230391691154,0.0025684002458228397,19501.387409343653
0.002523486044588271,17.656080500938593,0.002527030687274064,22220.813970622436
0.002142587039502371,20.137837892939316,0.0025402199964402084,19613.460547868115
0.00217375926108394,18.38469723993218,0.002557306740969672,22598.170630836616
0.0021839660354758253,17.481755666070853,0.0025614005160218075,22228.069469629063
0.002237648971900727,31.865941643408455,0.002547396003410725,22100.560751754503
0.002165398343195684,18.527587758238333,0.002551854835381195,16493.51083969349
0.002189262141054616,19.810390629314824,0.002537758497458141,18941.142055437766
0.0023610204946642364,17.83970740644362,0.0025811972475089763,21211.808383871823
0.002402442196805442,17.83096838610338,0.0025242313757475655,24028.00114449013
0.0022003586927146334,17.406027286402058,0.0025429088148462065,24165.575442068326
0.002311097639361468,17.188005496419795,0.002525942186651341,21899.34264620196
0.0022026244446199513,16.798839338640935,0.0025354235503443723,21319.80431683634
0.002143650566787964,18.10293021606602,0.0025367310221101774,18163.41095478769
0.002143188719374336,18.422167540209458,0.0025251448607166945,28196.52507728344
0.002175271604449553,17.76340666037905,0.0025305862773714934,18325.028917353226
0.00221212413688705,24.246137648437813,0.0025358563697249707,22820.65721088319
0.0022488702950486795,17.61200293906244,0.0025074309187672907,22570.376938533976
0.002158296730244834,21.172785643746735,0.002516732491963243,22373.737537336445
0.0021676107723945823,17.95065993085925,0.0025142013079849845,20204.54177535752
0.0022632620724727303,28.454759798809924,0.002517550667842566,23185.500988245043
0.002105204493542391,21.32989034186905,0.0025116552964042304,30115.34438969887
0.002125590725126736,20.198007260006314,0.002524351833009366,20081.085902632374
0.0021018708531163,19.48921853778908,0.002524228036277375,20023.38308015054
0.0021112045748422647,19.68924469445236,0.002550505235159801,25476.039570693192
0.002100958305430194,20.87283845425878,0.0024867160453192765,20936.188087931747
0.0021090966447048216,20.365294257901933,0.0025091197181935027,25242.10847431377
0.0022258140987077377,16.92675720450198,0.0024973053985543675,20224.387730234437
0.0021745249536846093,29.01675703347802,0.002523598421807006,22701.692365982315
0.002109670690452359,22.220117269873924,0.002511885217690872,25601.250783428644
0.002121208736895653,18.045499355443646,0.0025214204861766704,25900.624489961785
0.0021036611875916585,18.1244173172507,0.00250427233064705,24399.98879016501
0.002174530278264059,17.167122544237152,0.002499317249220054,20600.71898570665
0.0020887640321023936,18.055439672004287,0.0025234531613729768,24009.633101510517
0.00216224592162301,18.88701689457832,0.002504883942683622,21268.918190928573
0.002292662521388506,16.95356314592925,0.002495026799897521,21507.567619924772
0.0020990420655397682,18.481520929802354,0.0024987250231995675,22907.941597873752
0.0022097335299979754,17.466942162011154,0.002520391784497868,26191.185105640736
0.002133128650733066,19.200191105545947,0.002481748059707678,19340.601154808173
0.00211727938999046,20.001757442797977,0.002526187292726363,19468.377801641433
0.0022393509932341184,17.025310619324827,0.002502032394315732,27249.499072960803
0.002354279267637581,17.09039869529116,0.0024792085736042866,26321.434584653434
0.002107720542579391,19.878432771540545,0.0025131092217387787,25515.50784024591
0.002329391521906868,17.097311882862396,0.002508667407273236,22049.176678793698
0.0021517642065619325,17.76966126841567,0.0024989882797571057,26195.94144094642
0.002375575540836297,17.33518106710635,0.002494457812600974,23688.08803205768
0.002148992835680516,17.72292381325847,0.0025200928851835808,17363.98698932195
0.0021697474885396754,17.78074633738069,0.002509288255977681,21832.77620298043
0.0021759589324803464,26.38414657514322,0.002468767260374912,20929.109849377648
0.0022875880218017606,21.9403690740198,0.0024773117147575494,24562.60215921693
0.002125545895651251,17.199507137190714,0.002487883592845272,23188.220530024642
0.0021652935658148216,16.646662292872726,0.0024769264791413385,21737.70550045673
0.002154893394449491,24.931724450275645,0.002495715312249327,23012.351468505858
0.0020723072381014997,17.965149788746185,0.0025104745503325586,25044.28948005366
0.0021097976543789773,18.55134289307582,0.002462499541751409,17074.168147245764
0.002157649388632577,17.317888961046705,0.0024812989002251525,19135.03761216581
0.002124445728962441,17.92167920012094,0.0024981518052202664,23373.345255072127
0.002216898869713505,17.703755601819193,0.0024755076460729717,23097.36509487553
0.002175452637756698,16.72120005060897,0.00245421156738648,25125.409601894055
0.0022101086611646423,20.651454783344025,0.0024582713102385147,19432.910175565816
0.0021730046144717765,16.78738917667026,0.0024678845280244693,21000.904871072285
0.002299101344503673,17.95511782138697,0.002485568054809661,23197.18303252941
0.0020840825323867767,18.521105852102558,0.0024554170944049197,20491.60818626171
0.002153755144388499,19.67240957245422,0.0024794040786386548,21666.471804495344
0.0021454223627966748,18.359441850363137,0.002462310110739732,21264.852099774893
0.0020982098372432866,21.32992596368863,0.0024741002747441752,15288.861912208686
0.002241897675661241,16.952169638979406,0.0024552018472577554,26142.676848847987
0.0022634431877793567,16.873721885190832,0.002470360425632384,21043.3040703575
0.002132479225017207,17.027188131925687,0.0024671610123083248,18308.107907789326
0.0021499759412267672,16.932142497947712,0.0024499684412790054,25259.886203209313
0.002091390333033064,20.450470858184108,0.0024810960684918753,24706.163846466065
0.0022274952454870724,16.72915000229078,0.0024617871264848165,25768.099136584784
0.0021948915209554156,27.537647521894204,0.002454202015521163,21517.172378407624
0.002186544525322138,18.889029520029887,0.0024514342901944103,20498.352207705222
0.0021119052657958093,16.90357248458274,0.0024436087676529155,21004.91736720431
0.002167335098518351,16.937139766075312,0.002459311528920622,19203.123334944386
0.0021402678110667896,17.92891871592073,0.00246697364595987,26867.50678089491
0.0021117523277853554,22.97890684230775,0.0024586490847612334,20648.895880588596
0.0021834096291933236,16.68834940265567,0.002455255073574135,19439.56651820115
0.0020950163548793116,17.687478788714177,0.0024577844030839405,21503.222758749493
0.0020720313574309557,20.149025988149766,0.0024486941525365337,20372.320037256533
0.0021793649203902957,16.712372571459774,0.0024373216763201914,20488.93772414204
0.0022641363359777052,18.35776206460281,0.0024346210418300608,19043.047694769648
0.002129534449773077,17.404672568745355,0.002459963747221282,25868.394166833135
0.0021457073747379114,16.93568491506699,0.0024603068249268553,22606.896934665485
0.002098987477527486,19.337449404758168,0.002457751758112493,24305.379862398826
0.0021148118023475715,17.307897298072483,0.002453684639438229,22926.503821071045
0.0020944321187509937,16.99316203747433,0.002455301237308373,18041.871658767443
0.00212503130641074,18.32031620682665,0.002447064204836043,24968.852064888648
0.002165050544191851,17.733543621543745,0.0024261370536445056,18123.929552891103
0.0021880125910627886,17.30107270660008,0.0024427860258620674,17226.08466836729
0.002117421156619041,17.460255350735622,0.002425212772784092,21057.49735959535
0.002131458701072668,16.863640836700988,0.002442479015785759,20676.72948132945
0.0021464008021534714,17.904771932293027,0.0024422437346903448,21135.87516354215
0.0023045896864939087,18.076571707247464,0.002447469101966185,23544.8943692433
0.002108915006576685,16.459556555073796,0.0024467386242507374,25074.18584264516
0.0020957872011773,21.67722516685035,0.002457598110092646,26311.35255589915
0.002071094873976585,21.064272569200373,0.0024498475872737875,30043.293239616007
0.0021192700049066605,21.507940743453705,0.0024408712273432036,19462.26749408502
0.002156973797600515,16.539169149717512,0.0024435925400673837,20361.679736932787
0.00211021082731955,20.078519409297364,0.0024283425422164345,18538.812349521184
0.002190769074848616,19.883928352885505,0.0024278708252487547,19643.897587638985
0.0022550837416920075,21.683428418666967,0.002438370895240519,19575.318097273488
0.0022222152979958294,17.618263568240756,0.002432684469273535,22631.04565790519
0.002070598187557108,20.259399110063487,0.0024513554347016043,19537.440352870617
0.0021079482054601217,20.39178728628281,0.0024333597722510664,20748.38192055757
0.002128082494536333,17.8675927257783,0.0024462461147646782,21142.129926265392
0.002094523529917155,17.74505176887414,0.002444564461739639,19480.584733117055
0.0021273698244760994,18.79144754875595,0.002431584137507667,20267.05755143117
0.0021027924922704315,19.556074201294575,0.002429079546735196,17636.483974778774
0.0021554567246005935,17.509881203462655,0.0024255020108894776,28687.283097706164
0.002070935411919818,18.487995549768286,0.0024459835301642702,24831.98914082233
0.002169592531666083,19.585778851741996,0.0024358619592641873,25020.75118584481
0.00218049588776014,16.59536325900904,0.002427349430272135,26312.686193733603
0.002084856455760187,18.456633241746605,0.002428447379872708,18165.00608846425
0.0021143624580592145,17.469492321455693,0.0024229137095922635,23006.38467380485
0.0021915108508341837,16.690405548997894,0.0024218511080400925,21647.81694409464
0.002167576929353235,23.380050796469565,0.0024300492841876666,28001.579895999974
0.0021524813713309546,18.36527704763535,0.002406808054295637,19129.37062997333
0.002138406352216622,16.55035498454822,0.0024182102776811286,20868.659708949977
0.0021163779649055136,16.766125524565002,0.002434662220462904,23536.212762041512
0.0022228892292865676,19.747286009604643,0.002393821866330454,22861.676711599575
0.002135700919991,21.962015568750378,0.002388111203245945,22350.15476002968
0.0020537576548381683,17.57307132044304,0.00241339547199718,20762.93889059681
0.002120603334426803,17.64908354693023,0.0024027382003743263,19530.164678626887
0.002185356946887118,17.068700437374165,0.002433589532087415,26692.23886512394
0.002116164080930304,18.284887318745984,0.002414236858929113,21760.760498394724
0.002106136410164343,19.883917021567534,0.0024214069116544924,22744.701566213058
0.0021306235710719175,19.40359179832635,0.002438493769458037,24044.165372727217
0.002107216506133426,17.612003390157742,0.002418209146329407,19358.175728747352
0.0021310366216118048,17.05499194029977,0.002418588285192342,22622.01408983625
0.002093406534480807,16.94468510488005,0.0024038170186518612,19083.71774609375
0.0021140301803002437,17.56415162662614,0.002408244993727086,19555.20046578721
0.0021163780618684036,17.06142464272467,0.002405761681733874,19445.68669332627
0.002067074438516328,18.40574969117623,0.0024154140854538496,22815.923752582097
0.0020713576287447757,18.798854293430985,0.002417139267580489,19497.823232601102
0.0022865692740138667,17.192137436266115,0.002386194127264543,19563.36015178435
0.0020911681886575635,16.41399937607635,0.0024090484715051067,20716.587386653577
0.0021011822340425805,20.247066860640263,0.002432086126152742,27120.370754841173
0.0021032190634474005,18.307971576798543,0.002380927838385105,22146.709453578886
0.002028684976934467,20.243315223556557,0.0024018031176874194,22815.037979862278
0.0020691868038081917,18.781966177540756,0.002392417119247681,24727.66610831568
0.002069686649003303,17.72069776088842,0.0023925050492319515,23166.941110303716
0.0021296115954236574,16.38206109779966,0.0024148791605385685,20746.82765137029
0.0021512328948140873,16.62212671902615,0.002406281187593684,23201.020691503494
0.0021219921560483987,21.488552569117214,0.002393337734990706,18298.92413090347
0.0020926295974768297,16.761195003833134,0.0023884791689214565,26008.183433362025
0.002116448775048734,18.570854329204803,0.0023885732998408502,18027.761288013782
0.0021966259015585203,16.71449422468563,0.0024145729207449545,23624.04042887801
0.0020588204317910546,17.619117800558133,0.002405256804047247,18544.350167836335
0.0021952593269348526,17.464670063597378,0.0023951376480508156,29597.471617235606
0.0021301591541417002,17.005927956196214,0.002398922962878468,20907.55293754914
0.002089656588973377,17.25689398660145,0.002389384588100395,19390.72542347717
0.0020658144174301686,19.168315421646234,0.0024062427647916947,21541.17363331035
0.002109646032849245,16.714607773219406,0.0023856942799826294,27243.791945028013
0.0021395630743067263,16.53532008585403,0.002387914348677811,16478.489075206693
0.002030327963130429,22.012446709954034,0.0023760909340265444,23972.0556923779
0.002101625316742817,19.660565089443963,0.00239870091354064,23320.898471817793
0.0020586757110862735,17.07625926490921,0.002411401627869424,24056.70733657837
0.0020294292314590977,19.88949974766121,0.002386633143239355,21974.26609667141
0.002068645690428931,16.535353236455844,0.002392220696718511,24059.77979918839
0.0020419579737874795,17.003348867813543,0.0023766358876758714,25610.997731826006
0.002047064369376797,17.98368157825617,0.002388158265690682,23377.21105047116
0.0020284842041974702,19.302444384459665,0.00237975283014446,21328.196465042372
0.0022276401798693333,17.232317358178772,0.002371316473583801,15162.463293374012
0.0020999943647188896,16.505418649982364,0.002412066241442147,24983.646697735803
0.0020895217390309606,16.405333256660207,0.0023956828704893083,22087.4607265131
0.0021411529062842533,17.187915130262205,0.0023608233909738264,19024.235332647033
0.0020585130220207274,22.771049749575422,0.002379670689324454,20642.438879457117
0.002132605421919481,16.89111624278875,0.0023857519804200127,22373.440390492586
0.0020454482074855687,16.684511140563494,0.0023802661302546827,23301.18827491967
0.002065986332933689,17.98668765286247,0.002397277866916384,25150.137143637963
0.0020835900037001177,18.445700240931963,0.0023871459637026665,17389.13411852174
0.002105324535096749,17.119905692446203,0.0023868347299679862,23390.915994630974
0.0021062963860645737,16.545169575355352,0.0023830763347825763,24125.51682481462
0.0020457227665878317,23.061904152132247,0.0023768310960761065,19962.085700465574
0.0021273175578870856,18.464572455398834,0.0023655258320840235,22116.827491669475
0.0020508727215584797,18.04331393597365,0.0023684201959394296,19119.87847861468
0.002106397655723104,17.53305569038293,0.0023684609248855355,21673.510251286913
0.002132548147376751,17.01055451223967,0.0023847403312575515,23564.121510334855
0.002066955908565545,18.97576371317964,0.0023814647053447316,20119.545353614936
0.0020679888617161153,16.85879861787536,0.0023820241258116596,24677.25552303922
0.0020247322242649556,17.836228843826255,0.002387045376318491,16939.316359245688
0.0020978896574004717,23.533398959201527,0.0023666748133630068,18024.1778927289
0.0020905416835923043,18.506783517283463,0.0023906037508178565,24268.26418089941
0.002104934354032603,19.769885423557312,0.0023904234186067417,23465.793088010883
0.00213504603831696,16.55683971002966,0.002362629287544701,25374.16623742055
0.00207236205984223,17.5840418013938,0.0023674096520990132,18828.826635460806
0.002264736697573339,16.76626671739593,0.0023640254329006048,19185.878258409404
0.00206698935417875,17.420162764796867,0.0023769805495137885,20295.22099204474
0.002031981248640788,17.30500599780242,0.0023631218713787146,21581.35645442536
0.0020719935790130483,16.42531967163086,0.0023808871478600015,19555.90296447314
0.0020623789360425925,20.21918930308678,0.0023726558030851314,21901.70323456121
0.0020901739979186755,22.31985657012861,0.002359528328907692,20988.229567697297
0.002000531743120182,19.744787814378125,0.002387366472759237,17554.759169653684
0.0020940604195918092,19.23296185079148,0.0023612861819565295,21774.60965141749
0.0020832991874525394,16.454708722072887,0.002354885262200388,17833.637085551632
0.0019972216527056725,18.747335821313538,0.0023619838399275886,20549.41848721081
0.0020797292062663176,16.44168608108952,0.002368950373130077,22126.53926139935
0.0021153060898333213,18.817959910493276,0.002380308321787644,17972.79080452198
0.0020822282826077855,16.424159248567793,0.0023707627279020973,24640.560704574327
0.002075823138834272,16.36183812746965,0.0023644830875919533,21788.417861480197
0.0022712292282538044,16.91789837422898,0.002359450044331409,24107.112570871643
0.0022362459458142594,16.815847132077256,0.002353341224082446,23632.7894071932
0.0020360494670541933,19.297011279814654,0.0023719208715325697,21868.384356865317
0.002002548670891797,16.99279109493932,0.0023614515714599923,20637.776785566428
0.0020488330577847318,18.137221319203512,0.0023582614717563076,18968.02067212302
0.0020225710453403334,16.94839433900495,0.0023587993114113303,19393.621612809
0.002055116827661952,19.548110873656285,0.002353803276636843,18508.22665311574
0.002010467391315091,16.63192329798995,0.0023716730776921673,25202.65593530377
0.002027327530588811,17.065294824712993,0.0023587570602421537,19466.692145043584
0.0020519319253166834,17.31593433076128,0.0023695320056088395,20817.731184981007
0.002115614941178469,16.670023391056795,0.0023700945274430815,27505.86801020399
0.002025928698147343,17.075699337956838,0.0023488522989012425,20204.912543870054
0.0019941783314427136,17.483466901019177,0.002367595017272032,21690.445449703926
0.0020213606719473487,16.76859609510721,0.0023675050793562904,20587.210156227757
0.0020136105571215094,22.033173583160636,0.0023570598648324356,18022.78436607723
0.002053235796373577,16.57873372860004,0.002355387269314063,27648.66776926642
0.002034023245209996,17.70175363594585,0.0023508173504812736,22354.383586977427
0.002035382768476818,18.533907711352665,0.0023481087542249488,20293.096892809077
0.0020485633198928403,20.064991360151982,0.00234275238544254,20605.764825918166
0.0020363189700205635,17.208518565160755,0.0023334692644302623,21655.04673102091
0.002064727228505963,16.487157968751568,0.0023826276218613324,22801.789112143048
0.002064311660821418,16.33148752325298,0.002348407031494682,19891.253822165796
0.0020900646082166303,20.38179829065475,0.002345845118386008,21586.553785465047
0.0020480020525972995,16.81282088076241,0.0023438256240876044,25286.361076588
0.001975053223149233,16.867282739948184,0.002315601564028253,20624.45263645185
0.001999582693095685,16.59558275119811,0.0023677415827257652,22175.96864988036
0.00205842533195511,19.272133569790956,0.00234666839178841,18987.189902865135
0.001981561999902091,20.354111742544298,0.0023540564106177475,25078.796386311937
0.0021469392334913075,16.578301638134953,0.0023401836678385735,19879.150919673855
0.002054050262205801,17.02094072670434,0.0023440670110285284,19657.33131207327
0.0020408551454074815,16.32689925637527,0.00235646195176168,22329.19553443857
0.002064748772223669,16.43041950019895,0.0023073577546530357,19923.513619715286
0.002041599304465563,16.806593338444177,0.002348436390981078,24128.77598036944
0.002084436334411022,16.274507586324734,0.0023423469698972115,20499.55704847924
0.0020257723505745203,21.70449014678406,0.002320063567294155,21644.59794573897
0.0019596919122901396,18.836218870697415,0.002332788933952481,22862.820286944116
0.002011395833732747,17.899831742431328,0.002341343889991611,20877.512544496698
0.0019801404428306806,17.825617282739948,0.0023167196241349487,18288.379167571504
0.002001092381653278,17.55549065067713,0.0023415365295200528,21702.484168630825
0.001997141637971055,16.961910502769648,0.0023342378737752217,20535.504169380318
0.0020131362565603958,16.632707836082478,0.0023586635375868973,19799.396312483706
0.0019689184705700465,17.244736399319606,0.0023374321701604937,24918.302658242694
